English Word	Emotion	Emotion-Intensity-Score	Lao Word
behappy	joy	0.734	ມີ​ຄວາມ​ສຸກ
admiration	joy	0.734	ຊົມເຊີຍ
passionate	joy	0.734	ກະຕືລືລົ້ນ
goodday	joy	0.734	ສະບາຍດີ
luxurious	joy	0.734	ຟຸ່ມເຟືອຍ
tgif	joy	0.734	tgif
victory	joy	0.734	ໄຊຊະນະ
feelinggood	joy	0.734	ຮູ້​ສຶກ​ດີ
enchant	joy	0.734	enchant
greatnight	joy	0.734	ຄືນດີ
vivacious	joy	0.734	ມີຊີວິດຊີວາ
glorification	joy	0.733	ກຽດຕິຍົດ
sing	joy	0.729	ຮ້ອງເພງ
glowing	joy	0.729	ແຈ້ງ
yessss	joy	0.728	ແມ່ນແລ້ວ
fulfillment	joy	0.728	ຄວາມສຳເລັດ
breathtaking	joy	0.728	ຕື່ນ​ເຕັ້ນ
thankful	joy	0.727	ຂອບໃຈ
cheery	joy	0.727	ເບີກບານ
santa	joy	0.727	ຊານຕາ
hurrah	joy	0.727	hurray
christmasbreak	joy	0.727	ວັນ​ຄຣິດ​ສະ​ມາດ
win	joy	0.727	ຊະນະ
atpeace	joy	0.727	ສັນຕິພາບ
award	joy	0.727	ລາງວັນ
merry	joy	0.727	ສຸກສັນ
inspiration	joy	0.725	ແຮງບັນດານໃຈ
radiance	joy	0.725	radiance
pleased	joy	0.725	ຍິນດີ
uplift	joy	0.723	ຍົກ
optimistic	joy	0.723	ໃນແງ່ດີ
heaven	joy	0.721	ສະຫວັນ
lucky	joy	0.721	ໂຊກດີ
godisgreat	joy	0.721	ເທບພະເຈົ້າ
holidays	joy	0.721	ວັນພັກ
thrill	joy	0.721	ຕື່ນເຕັ້ນ
congratulatory	joy	0.719	ຊົມເຊີຍ
thriving	joy	0.719	ຈະເລີນຮຸ່ງເຮືອງ
amusement	joy	0.719	ຄວາມມ່ວນ
perfect	joy	0.719	ສົມບູນ
lover	joy	0.719	ຄົນຮັກ
xmas	joy	0.719	ວັນ​ຄຣິດ​ສະ​ມາດ
heartfelt	joy	0.719	ດ້ວຍໃຈ
utopian	joy	0.719	utopian
lovely	joy	0.719	ໜ້າຮັກ
harmony	joy	0.719	ຄວາມກົມກຽວກັນ
praising	joy	0.719	ຍ້ອງຍໍ
brighten	joy	0.719	ສົດໃສ
luckiest	joy	0.712	ໂຊກດີທີ່ສຸດ
merrychristmas	joy	0.712	ສຸກສັນວັນຄຣິສມາດ
magic	joy	0.712	magic
achievement	joy	0.712	ຜົນສໍາເລັດ
yay	joy	0.712	ເອີ
holiday	joy	0.712	ວັນພັກ
treasures	joy	0.712	ຊັບສົມບັດ
luxury	joy	0.712	ຫລູຫລາ
bestfeeling	joy	0.712	ຄວາມຮູ້ສຶກທີ່ດີທີ່ສຸດ
intimate	joy	0.710	ໃກ້ຊິດ
soblessed	joy	0.706	ມີຄວາມສຸກ
yaaay	joy	0.706	ເອີ
rave	joy	0.706	rave
chuckle	joy	0.706	ຕະຫຼົກ
proud	joy	0.704	ພູມໃຈ
winning	joy	0.703	ຊະນະ
cherish	joy	0.703	ທະນຸຖະຫນອມ
goodnews	joy	0.703	ຂ່າວ​ດີ
fuckyeah	joy	0.703	fuckyeah
optimism	joy	0.703	ແງ່ດີ
amazingly	joy	0.703	ເຮັດໃຫ້ປະລາດ
lovelife	joy	0.703	ຊີ​ວິດ​ຮັກ
truelove	joy	0.703	ຮັກ​ແທ້
beautification	joy	0.703	ຄວາມງາມ
satisfying	joy	0.703	ພໍໃຈ
appreciates	joy	0.703	ຊື່ນຊົມ
cuddled	joy	0.703	ກອດ
goodlife	joy	0.703	ຊີ​ວິດ​ດີ
gooood	joy	0.703	ສະບາຍດີ
sweetest	joy	0.703	ຫວານທີ່ສຸດ
yaay	joy	0.700	ເອີ
entertained	joy	0.700	ບັນເທີງ
excite	joy	0.697	ຕື່ນເຕັ້ນ
newbeginnings	joy	0.693	ການເລີ່ມຕົ້ນໃຫມ່
praisejesus	joy	0.691	ສັນລະເສີນພຣະເຢຊູ
birthday	joy	0.691	ວັນເດືອນປີເກີດ
greatfriends	joy	0.688	ເພື່ອນ​ທີ່​ດີ
adoration	joy	0.688	ຄວາມເຄົາລົບ
godsend	joy	0.688	godsend
favorite	joy	0.688	favorite
content	joy	0.688	ເນື້ອໃນ
entertaining	joy	0.688	ບັນເທີງ
honored	joy	0.688	ເປັນກຽດ
metime	joy	0.688	ເວລາ
exquisite	joy	0.688	ເລີດ
holidayseason	joy	0.688	ວັນພັກ
thankyoujesus	joy	0.688	ຂໍ​ຂອບ​ໃຈ​ພຣະ​ເຢ​ຊູ​
angelic	joy	0.688	ເທວະດາ
goodhealth	joy	0.682	ສຸ​ຂະ​ພາບ​ດີ
majestic	joy	0.682	ສະຫງ່າງາມ
luscious	joy	0.682	ແຊບໆ
memoriesiwontforget	joy	0.682	ຄວາມ​ຊົງ​ຈໍາ​ບໍ່​ລືມ​
bestfriends	joy	0.682	ຫມູ່ທີ່ດີທີ່ສຸດ
precious	joy	0.682	ມີຄ່າ
appreciated	joy	0.682	ຊື່ນຊົມ
exaltation	joy	0.682	ຄວາມສູງສົ່ງ
smiled	joy	0.682	ຍິ້ມ
brightens	joy	0.682	ສົດໃສ
tranquility	joy	0.679	ຄວາມສະຫງົບ
marry	joy	0.676	ແຕ່ງງານ
embrace	joy	0.676	ກອດ
positively	joy	0.676	ໃນທາງບວກ
grin	joy	0.672	ຍິ້ມ
hug	joy	0.672	ກອດ
hilarious	joy	0.672	ຕະຫລົກ
dearest	joy	0.672	ທີ່ຮັກທີ່ສຸດ
contentment	joy	0.672	ຄວາມພໍໃຈ
accomplished	joy	0.672	ສໍາ​ເລັດ
relaxation	joy	0.672	ການຜ່ອນຄາຍ
bday	joy	0.672	bday
enliven	joy	0.672	ມີຊີວິດຊີວາ
weeeee	joy	0.672	weeeee
giggles	joy	0.672	giggles
fulfilled	joy	0.667	ສຳເລັດແລ້ວ
bountiful	joy	0.667	ອຸດົມສົມບູນ
victor	joy	0.667	ຜູ້ຊະນະ
adore	joy	0.667	ຮັກແພງ
boisterous	joy	0.667	ຂີ້ຄ້ານ
fulfill	joy	0.664	ປະຕິບັດ
cuddles	joy	0.662	ກອດ
prosperous	joy	0.660	ຈະເລີນຮຸ່ງເຮືອງ
appreciation	joy	0.656	ການຍົກຍ້ອງ
serenity	joy	0.656	ຄວາມງຽບສະຫງົບ
happynewyear	joy	0.656	ສະ​ບາຍ​ດີ​ປີ​ໃຫມ່
humor	joy	0.656	ຕະຫລົກ
satisfy	joy	0.656	ພໍໃຈ
besties	joy	0.656	besties
encouraged	joy	0.656	ຊຸກຍູ້
captivate	joy	0.656	ຈັບໃຈ
christmaseve	joy	0.656	ຄຣິສມາສ
glow	joy	0.656	ແສງ
romanticism	joy	0.656	ໂລແມນຕິກ
innerpeace	joy	0.656	ສັນຕິພາບພາຍໃນ
pleasant	joy	0.656	ສຸກ
praises	joy	0.652	ສັນລະເສີນ
abundance	joy	0.652	ຄວາມອຸດົມສົມບູນ
fortunes	joy	0.652	ໂຊກ
engaged	joy	0.652	ມີສ່ວນພົວພັນ
praised	joy	0.652	ຍ້ອງຍໍ
relaxing	joy	0.652	ຜ່ອນຄາຍ
treasure	joy	0.652	ສົມບັດ
satisfaction	joy	0.652	ຄວາມພໍໃຈ
nothingbetter	joy	0.647	ບໍ່ມີຫຍັງດີກ່ວາ
affection	joy	0.647	ຮັກແພງ
relieved	joy	0.647	ສະບາຍໃຈ
complement	joy	0.647	ເສີມ
carnival	joy	0.643	ງານລ້ຽງ
priceless	joy	0.641	ບໍ່ມີຄ່າ
uplifting	joy	0.641	ຍົກ
sensuality	joy	0.641	ອາລົມ
saintly	joy	0.641	ໄພ່ພົນ
champion	joy	0.641	ແຊ້ມ
thanksgiving	joy	0.641	ຂອບໃຈ
harmoniously	joy	0.641	ກົມກຽວກັນ
wedding	joy	0.641	ງານແຕ່ງງານ
achieve	joy	0.641	ບັນລຸ
divine	joy	0.641	ສະຫວັນ
jackpot	joy	0.641	jackpot
honeymoon	joy	0.636	honeymoon
exalt	joy	0.636	ສູງສົ່ງ
twinkle	joy	0.636	ກະພິບ
comforting	joy	0.636	ການປອບໂຍນ
felicity	joy	0.636	ຄວາມ​ສຸກ
peaceful	joy	0.636	ສະຫງົບ
climax	joy	0.636	ຈຸດສູງສຸດ
winner	joy	0.636	ຜູ້ຊະນະ
reverie	joy	0.636	reverie
yayy	joy	0.636	ເອີ
cuddle	joy	0.636	ກອດ
xoxo	joy	0.634	xoxo
stargazing	joy	0.625	ການເບິ່ງດາວ
festival	joy	0.625	ງານບຸນ
sweet	joy	0.625	ຫວານ
generosity	joy	0.625	ຄວາມເອື້ອເຟື້ອເພື່ອແຜ່
brighter	joy	0.625	ສະຫວ່າງຂຶ້ນ
praisegod	joy	0.625	ສັນ​ລະ​ເສີນ​ພຣະ​ເຈົ້າ
gorgeous	joy	0.625	ງາມ
hearts	joy	0.625	ຫົວໃຈ
amusing	joy	0.625	ມ່ວນ
fondness	joy	0.625	ຄວາມມັກ
snuggling	joy	0.625	snuggling
reward	joy	0.625	ລາງ​ວັນ
sex	joy	0.622	ເພດ
kind	joy	0.621	ປະເພດ
genial	joy	0.621	genial
parade	joy	0.621	ຂະບວນແຫ່
applause	joy	0.621	ຕົບມື
beauty	joy	0.621	ຄວາມງາມ
fulfilling	joy	0.618	ບັນລຸຜົນ
aspiring	joy	0.618	ປາດຖະຫນາ
newlife	joy	0.618	ຊີ​ວິດ​ໃຫມ່
godbless	joy	0.616	godbless
virtuous	joy	0.613	ມີຄຸນນະທໍາ
kiss	joy	0.610	ຈູບ
christmas	joy	0.609	ຄຣິສມາດ
rainbows	joy	0.609	ຮຸ້ງ
elegance	joy	0.609	ຄວາມສະຫງ່າງາມ
generous	joy	0.609	ໃຈກວ້າງ
super	joy	0.609	ສຸດຍອດ
playful	joy	0.609	ຫຼິ້ນ
enlightenment	joy	0.609	enlightenment
praiseworthy	joy	0.609	ເປັນ​ຕາ​ສັນ​ລະ​ເສີນ
awards	joy	0.609	ລາງວັນ
adorable	joy	0.609	ໜ້າຮັກ
rekindle	joy	0.609	ລຸກຄືນ
winnings	joy	0.609	ຊະນະ
independence	joy	0.607	ເອ​ກະ​ລາດ
amour	joy	0.607	ຮັກແພງ
kindness	joy	0.606	ຄວາມເມດຕາ
surprises	joy	0.606	ຄວາມແປກໃຈ
heheh	joy	0.606	ເຮີ້ຍ
hilarity	joy	0.606	ຮາຮາຮາ
wonder	joy	0.606	ສິ່ງມະຫັດ
freely	joy	0.606	ຢ່າງເສລີ
successful	joy	0.606	ສໍາເລັດ
inspired	joy	0.606	ດົນໃຈ
onelove	joy	0.606	ຮັກ​ດຽວ
whimsical	joy	0.603	ແປກປະຫຼາດ
entertainment	joy	0.603	ບັນເທີງ
passion	joy	0.603	passion
stressfree	joy	0.601	ບໍ່ມີຄວາມກົດດັນ
beautify	joy	0.601	ສວຍງາມ
sunrise	joy	0.600	ຕາເວັນຂຶ້ນ
godisgood	joy	0.597	ບໍ່​ດີ
goodmusic	joy	0.594	ດົນຕີທີ່ດີ
revere	joy	0.594	ເຄົາລົບ
whoo	joy	0.594	ໃຜ
fanfare	joy	0.594	ພັດລົມ
inspire	joy	0.594	ດົນໃຈ
angel	joy	0.594	ເທວະດາ
thankgod	joy	0.594	ຂອບ​ໃຈ​ພະ​ເຈົ້າ
goodies	joy	0.594	ສິນຄ້າດີ
jesus	joy	0.594	ພຣະເຢຊູ
accomplishment	joy	0.594	ຄວາມສຳເລັດ
snuggled	joy	0.594	snuggled
peacefully	joy	0.594	ສະຫງົບ
flirt	joy	0.594	flirt
friendship	joy	0.591	ມິດຕະພາບ
singing	joy	0.591	ຮ້ອງເພງ
heroic	joy	0.591	ວິລະຊົນ
exalted	joy	0.591	ສູງສົ່ງ
fortune	joy	0.591	ໂຊກ
highest	joy	0.591	ສູງສຸດ
summer	joy	0.591	ຮ້ອນ
contented	joy	0.588	ພໍໃຈ
rollicking	joy	0.588	ມ້ວນ
overflowing	joy	0.588	ລົ້ນ
woot	joy	0.588	ວອດ
accolade	joy	0.586	ລາງວັນ
hope	joy	0.586	ຄວາມຫວັງ
cozy	joy	0.583	ສະດວກສະບາຍ
delicious	joy	0.579	ແຊບ
raving	joy	0.578	ລົມແຮງ
thelife	joy	0.578	ຊີວິດ
darling	joy	0.578	ທີ່ຮັກ
sensuous	joy	0.578	ມີຄວາມຮູ້ສຶກ
picturesque	joy	0.578	ງາມ
friendly	joy	0.578	ເປັນມິດ
everlasting	joy	0.578	ຕະຫຼອດໄປ
praise	joy	0.578	ສັນລະເສີນ
ambition	joy	0.578	ຄວາມທະເຍີທະຍານ
sparkle	joy	0.577	ປະກາຍໄຟ
sensual	joy	0.576	ຄວາມຮູ້ສຶກ
peace	joy	0.576	ສັນຕິພາບ
flattering	joy	0.576	ການຍົກຍ້ອງ
grace	joy	0.576	ພຣະຄຸນ
luckygirl	joy	0.576	ສາວ​ໂຊກ​ດີ
heroism	joy	0.576	ວິລະຊົນ
succeeding	joy	0.576	ສໍາເລັດ
yeahhh	joy	0.576	ແລ້ວ
special	joy	0.574	ພິເສດ
livelife	joy	0.574	ໃຊ້​ຊີ​ວິດ
tantalizing	joy	0.572	ເປັນຕາຢ້ານ
pumped	joy	0.567	ສູບ
yey	joy	0.562	ແມ່ນແລ້ວ
surprise	joy	0.562	ແປກໃຈ
sunny	joy	0.562	ບ່ອນມີແດດ
prevail	joy	0.562	ຊະນະ
revels	joy	0.562	ເປີດເຜີຍ
humorous	joy	0.562	ຕະຫລົກ
sweets	joy	0.562	ເຂົ້າຫນົມຫວານ
liking	joy	0.562	ຄວາມມັກ
admirable	joy	0.562	ຊົມເຊີຍ
superstar	joy	0.562	ຊຸບເປີສະຕາ
relax	joy	0.562	ຜ່ອນຄາຍ
prosper	joy	0.562	ຈະເລີນຮຸ່ງເຮືອງ
hero	joy	0.562	ວິລະຊົນ
hugs	joy	0.562	ກອດ
worthwhile	joy	0.562	ຄຸ້ມຄ່າ
newyear	joy	0.561	ປີ​ໃຫມ່
tenderness	joy	0.561	ຄວາມອ່ອນໂຍນ
bless	joy	0.561	ອວຍພອນ
favorable	joy	0.561	ທີ່ເອື້ອອໍານວຍ
freedom	joy	0.561	ເສລີພາບ
masterpiece	joy	0.561	ຜົນງານ
dreams	joy	0.559	ຄວາມ​ຝັນ
hopeful	joy	0.559	ມີຄວາມຫວັງ
home	joy	0.559	ບ້ານ
cruising	joy	0.556	ລ່ອງເຮືອ
gracias	joy	0.554	Gracias
faithfulness	joy	0.553	ຄວາມຊື່ສັດ
eagerness	joy	0.552	ຄວາມກະຕືລືລົ້ນ
closeness	joy	0.552	ຄວາມໃກ້ຊິດ
sunshine	joy	0.551	ແສງແດດ
comfy	joy	0.551	ສະດວກສະບາຍ
vacation	joy	0.547	ພັກ
celestial	joy	0.547	ຊັ້ນສູງ
good	joy	0.547	ດີ
elite	joy	0.547	ຊັ້ນສູງ
illuminate	joy	0.547	ສ່ອງແສງ
confidence	joy	0.547	ຄວາມຫມັ້ນໃຈ
mistletoe	joy	0.547	ຂີ້ໝິ້ນ
daughter	joy	0.547	ລູກສາວ
lifted	joy	0.547	ຍົກ
goodmorning	joy	0.547	ສະ​ບາຍ​ດີ​ຕອນ​ເຊົ້າ
zeal	joy	0.547	ຄວາມກະຕືລືລົ້ນ
gifts	joy	0.547	ຂອງຂວັນ
gift	joy	0.547	ຂອງຂວັນ
astonishment	joy	0.547	ຄວາມປະຫລາດໃຈ
heart	joy	0.547	ຫົວໃຈ
completion	joy	0.547	ສໍາເລັດ
bonus	joy	0.547	ໂບນັດ
charmed	joy	0.546	ສະເໜ່
dance	joy	0.545	ເຕັ້ນ
sublime	joy	0.545	ສູງສົ່ງ
recreation	joy	0.545	ພັກຜ່ອນ
encouragement	joy	0.545	ກໍາລັງໃຈ
god	joy	0.545	ພະເຈົ້າ
gush	joy	0.545	ດັງ
freshstart	joy	0.544	ເລີ່ມຕົ້ນໃໝ່
free	joy	0.544	ຟຣີ
savior	joy	0.543	ພຣະຜູ້ຊ່ອຍໃຫ້ລອດ
sanctuary	joy	0.541	ວິຫານ
grandchildren	joy	0.540	ຫລານ
wellness	joy	0.537	ສຸຂະພາບ
revel	joy	0.534	ເປີດເຜີຍ
music	joy	0.531	ເພງ
fab	joy	0.531	fab
bridal	joy	0.531	ເຈົ້າສາວ
soar	joy	0.531	ເພີ່ມຂຶ້ນ
alive	joy	0.531	ມີຊີວິດຢູ່
money	joy	0.531	ເງິນ
soothing	joy	0.531	ຜ່ອນຄາຍ
serene	joy	0.531	ງຽບສະຫງົບ
holiness	joy	0.531	ຄວາມບໍລິສຸດ
inspirational	joy	0.531	ແຮງບັນດານໃຈ
matrimony	joy	0.531	ການແຕ່ງງານ
dayoff	joy	0.531	ມື້​ພັກ
savor	joy	0.531	ລົດຊາດ
vitality	joy	0.531	ຄວາມແຂງແຮງ
confident	joy	0.531	ໝັ້ນໃຈ
firstborn	joy	0.531	ລູກຫົວປີ
rainbow	joy	0.531	ຮຸ້ງ
liberation	joy	0.531	ການປົດປ່ອຍ
elegant	joy	0.530	ສະຫງ່າງາມ
mastery	joy	0.530	ຊໍານິຊໍານານ
glimmer	joy	0.530	glimmer
illumination	joy	0.530	ແສງສະຫວ່າງ
blossom	joy	0.530	ດອກໄມ້
warmth	joy	0.530	ຄວາມອົບອຸ່ນ
welcomed	joy	0.530	ຍິນດີຕ້ອນຮັບ
treat	joy	0.529	ປິ່ນປົວ
faithful	joy	0.529	ຊື່ສັດ
snuggles	joy	0.522	snuggles
laurels	joy	0.521	laurels
commendable	joy	0.519	ຊົມເຊີຍ
succeed	joy	0.516	ສໍາເລັດ
jingle	joy	0.516	ສຽງດັງ
zest	joy	0.516	zest
noschool	joy	0.516	ໂຮງຮຽນ
brotherly	joy	0.516	ພີ່ນ້ອງ
silly	joy	0.516	ໂງ່
abundant	joy	0.516	ອຸດົມສົມບູນ
fancy	joy	0.516	ແຟນ​ຊີ
resplendent	joy	0.516	ສົດຊື່ນ
strengthening	joy	0.516	ສ້າງຄວາມເຂັ້ມແຂງ
presents	joy	0.516	ຂອງຂວັນ
pride	joy	0.516	ຄວາມພາກພູມໃຈ
almighty	joy	0.516	ພະ​ເຈົ້າ
powerful	joy	0.516	ມີອໍານາດ
aspire	joy	0.516	ປາດຖະຫນາ
remarkable	joy	0.516	ໂດດເດັ່ນ
greeted	joy	0.516	ທັກທາຍ
thanking	joy	0.515	ຂອບໃຈ
cutie	joy	0.515	ໜ້າຮັກ
kudos	joy	0.515	ຂໍສະແດງຄວາມຍິນດີ
therapeutic	joy	0.515	ການປິ່ນປົວ
zen	joy	0.515	ເຊັນ
coronation	joy	0.515	ພິທີບວດ
complete	joy	0.515	ສໍາເລັດ
shining	joy	0.515	ເຫລື້ອມ
spirit	joy	0.515	ນ​້​ໍ​າ​ໃຈ
princely	joy	0.515	ເຈົ້າຊາຍ
vivid	joy	0.515	ສົດໃສ
comfort	joy	0.515	ຄວາມສະດວກສະບາຍ
leisure	joy	0.515	ພັກຜ່ອນ
reunited	joy	0.515	ໂຮມກັນຄືນ
kid	joy	0.515	ເດັກນ້ອຍ
newme	joy	0.515	ຄົນໃໝ່
payday	joy	0.515	ມື້ຈ່າຍເງິນ
animated	joy	0.515	ມີການເຄື່ອນໄຫວ
familytime	joy	0.515	ເວລາຄອບຄົວ
relationship	joy	0.514	ຄວາມ​ສໍາ​ພັນ
godly	joy	0.514	ພະເຈົ້າ
marriage	joy	0.514	ການແຕ່ງງານ
daymade	joy	0.514	ເຮັດວັນ
spouse	joy	0.507	ຄູ່ສົມລົດ
intimately	joy	0.507	ຢ່າງໃກ້ຊິດ
respect	joy	0.500	ເຄົາລົບ
bloom	joy	0.500	ເບີກບານ
purr	joy	0.500	purr
carefree	joy	0.500	ບໍ່ເປັນຫ່ວງ
nature	joy	0.500	ທໍາມະຊາດ
encourage	joy	0.500	ຊຸກຍູ້
soulful	joy	0.500	ຈິດວິນຍານ
refreshed	joy	0.500	ສົດຊື່ນ
family	joy	0.500	ຄອບຄົວ
gem	joy	0.500	ແກ້ວປະເສີດ
meritorious	joy	0.500	ບຸນຄຸນ
achieved	joy	0.500	ບັນລຸໄດ້
motherhood	joy	0.500	ຄວາມເປັນແມ່
holyspirit	joy	0.500	ຍານບໍລິສຸດ
surreal	joy	0.500	surreal
charitable	joy	0.500	ກຸສົນ
teamjesus	joy	0.500	ທີມງານພຣະເຢຊູ
stressrelief	joy	0.500	ການບັນເທົາຄວາມກົດດັນ
erotic	joy	0.500	erotic
inviting	joy	0.500	ເຊີນ
baby	joy	0.500	ເດັກນ້ອຍ
dignity	joy	0.500	ກຽດສັກສີ
satisfied	joy	0.500	ພໍໃຈ
visionary	joy	0.500	ວິໄສທັດ
memorable	joy	0.500	ທີ່ຫນ້າຈົດຈໍາ
veracity	joy	0.500	ຄວາມຈິງ
healthy	joy	0.500	ສຸຂະພາບດີ
welcoming	joy	0.500	ຍິນດີຕ້ອນຮັບ
diamond	joy	0.500	ເພັດ
christ	joy	0.500	ພຣະຄຣິດ
beach	joy	0.500	ຫາດຊາຍ
accomplish	joy	0.500	ສໍາເລັດ
friends	joy	0.500	ເພື່ອນ
excel	joy	0.500	excel
health	joy	0.493	ສຸ​ຂະ​ພາບ
aura	joy	0.493	ອໍຣາ
yehey	joy	0.486	ເອີ
approved	joy	0.486	ອະນຸມັດ
oasis	joy	0.486	ໂອເອຊິສ
liberty	joy	0.486	ເສລີພາບ
crowning	joy	0.485	ມົງກຸດ
aspiration	joy	0.485	ຄວາມປາຖະຫນາ
privileged	joy	0.485	ສິດທິພິເສດ
crescendo	joy	0.485	crescendo
rapture	joy	0.485	Rapture
liberate	joy	0.485	ປົດປ່ອຍ
nocomplaints	joy	0.485	ບໍ່ມີການຮ້ອງຮຽນ
prestige	joy	0.485	ກຽດສັກສີ
bounty	joy	0.485	ເງິນລາງວັນ
gentle	joy	0.485	ອ່ອນໂຍນ
inseparable	joy	0.485	ແຍກອອກບໍ່ໄດ້
engaging	joy	0.485	ມີສ່ວນຮ່ວມ
loyal	joy	0.485	ຈົງຮັກພັກດີ
betrothed	joy	0.485	ແຕ່ງງານແລ້ວ
transcendence	joy	0.484	ປັນຍາ
selfworth	joy	0.484	ຄຸນຄ່າຂອງຕົນເອງ
yummy	joy	0.484	ແຊບ
datenight	joy	0.484	ກາງຄືນ
destiny	joy	0.484	ຈຸດຫມາຍປາຍທາງ
heyday	joy	0.484	ສະບາຍດີ
aloha	joy	0.484	ອາໂລຮາ
desire	joy	0.484	ຄວາມປາຖະຫນາ
dream	joy	0.484	ຝັນ
luck	joy	0.484	ໂຊກ
fete	joy	0.484	fete
trophy	joy	0.484	ລາງວັນ
bouquet	joy	0.484	ຊໍ່ດອກ
chocolate	joy	0.484	ຊັອກໂກແລັດ
creativity	joy	0.484	ຄວາມຄິດສ້າງສັນ
boyfriend	joy	0.480	ແຟນ
