English Word	Emotion	Emotion-Intensity-Score	Nepali Word
achievement	joy	0.712	उपलब्धि
yay	joy	0.712	हो
holiday	joy	0.712	छुट्टी
treasures	joy	0.712	खजाना
luxury	joy	0.712	विलासिता
bestfeeling	joy	0.712	उत्तम भावना
intimate	joy	0.710	घनिष्ठ
soblessed	joy	0.706	शान्त
yaaay	joy	0.706	yaaay
rave	joy	0.706	रेभ
chuckle	joy	0.706	हास्नु
proud	joy	0.704	गर्व
winning	joy	0.703	जित्दै
cherish	joy	0.703	कदर
goodnews	joy	0.703	खुसीको खबर
fuckyeah	joy	0.703	अहँ
optimism	joy	0.703	आशावाद
amazingly	joy	0.703	आश्चर्यजनक रूपमा
lovelife	joy	0.703	प्रेम जीवन
truelove	joy	0.703	सच्चा प्रेम
beautification	joy	0.703	सौन्दर्यीकरण
satisfying	joy	0.703	सन्तोषजनक
appreciates	joy	0.703	प्रशंसा गर्छ
cuddled	joy	0.703	अँगालो हालेको
goodlife	joy	0.703	सुखी जीवन
gooood	joy	0.703	राम्रो
sweetest	joy	0.703	सबैभन्दा मीठो
yaay	joy	0.700	yaay
entertained	joy	0.700	मनोरन्जन गरियो
excite	joy	0.697	उत्तेजित
newbeginnings	joy	0.693	नयाँ सुरुवात
praisejesus	joy	0.691	जीजसको प्रशंसा
birthday	joy	0.691	जन्मदिन
greatfriends	joy	0.688	महान साथीहरू
adoration	joy	0.688	आराधना
godsend	joy	0.688	देवदान
favorite	joy	0.688	मनपर्ने
content	joy	0.688	सामग्री
entertaining	joy	0.688	रमाइलो
honored	joy	0.688	सम्मानित
metime	joy	0.688	metime
exquisite	joy	0.688	उत्कृष्ट
holidayseason	joy	0.688	छुट्टीको मौसम
thankyoujesus	joy	0.688	धन्यवाद येशू
angelic	joy	0.688	परी
goodhealth	joy	0.682	राम्रो स्वास्थ्य
majestic	joy	0.682	राजसी
luscious	joy	0.682	लचिलो
memoriesiwontforget	joy	0.682	सम्झनाहरु बिर्सने छैन
bestfriends	joy	0.682	अतिमिल्ने साथी
precious	joy	0.682	बहुमूल्य
appreciated	joy	0.682	सराहना गरियो
exaltation	joy	0.682	उच्चता
smiled	joy	0.682	मुस्कुराए
brightens	joy	0.682	उज्यालो बनाउँछ
tranquility	joy	0.679	शान्ति
marry	joy	0.676	विवाह गर्नुहोस्
embrace	joy	0.676	अँगालो
positively	joy	0.676	सकारात्मक रूपमा
grin	joy	0.672	मुस्कान
hug	joy	0.672	अँगालो
hilarious	joy	0.672	रमाईलो
dearest	joy	0.672	सबैभन्दा प्यारो
contentment	joy	0.672	सन्तुष्टि
accomplished	joy	0.672	पूरा भयो
relaxation	joy	0.672	विश्राम
bday	joy	0.672	जन्मदिन
enliven	joy	0.672	जीवन्त पार्नु
weeeee	joy	0.672	weeeee
giggles	joy	0.672	हाँसो
fulfilled	joy	0.667	पूरा भयो
bountiful	joy	0.667	प्रशस्त
victor	joy	0.667	विजेता
adore	joy	0.667	पूजा
boisterous	joy	0.667	घमण्डी
fulfill	joy	0.664	पूरा गर्ने
cuddles	joy	0.662	अँगालो
prosperous	joy	0.660	समृद्ध
appreciation	joy	0.656	प्रशंसा
serenity	joy	0.656	शान्ति
happynewyear	joy	0.656	नयाँ बर्षको शुभकामना
humor	joy	0.656	हास्य
satisfy	joy	0.656	सन्तुष्ट पार्नु
besties	joy	0.656	साथीहरू
encouraged	joy	0.656	प्रोत्साहित गरियो
captivate	joy	0.656	मोहित
christmaseve	joy	0.656	क्रिशमस साँझ
glow	joy	0.656	चमक
romanticism	joy	0.656	रोमान्टिकवाद
innerpeace	joy	0.656	भित्री शान्ति
pleasant	joy	0.656	सुखद
praises	joy	0.652	प्रशंसा गर्दछ
abundance	joy	0.652	प्रचुरता
fortunes	joy	0.652	भाग्य
engaged	joy	0.652	संलग्न
praised	joy	0.652	प्रशंसा गरे
relaxing	joy	0.652	आराम गर्ने
treasure	joy	0.652	खजाना
satisfaction	joy	0.652	सन्तुष्टि
nothingbetter	joy	0.647	केहि राम्रो छैन
affection	joy	0.647	स्नेह
relieved	joy	0.647	राहत पाए
complement	joy	0.647	पूरक
carnival	joy	0.643	कार्निवल
priceless	joy	0.641	अमूल्य
uplifting	joy	0.641	उत्थान
sensuality	joy	0.641	कामुकता
saintly	joy	0.641	पवित्र
champion	joy	0.641	च्याम्पियन
thanksgiving	joy	0.641	धन्यवाद
harmoniously	joy	0.641	सामंजस्यपूर्ण रूपमा
wedding	joy	0.641	विवाह
achieve	joy	0.641	हासिल गर्ने
divine	joy	0.641	ईश्वरीय
jackpot	joy	0.641	ज्याकपोट
honeymoon	joy	0.636	हनीमून
exalt	joy	0.636	उच्च पार्नुहोस्
twinkle	joy	0.636	झिम्काउनु
comforting	joy	0.636	सान्त्वनादायी
felicity	joy	0.636	आनन्द
peaceful	joy	0.636	शान्तिपूर्ण
climax	joy	0.636	चरमोत्कर्ष
winner	joy	0.636	विजेता
reverie	joy	0.636	reverie
yayy	joy	0.636	yayy
cuddle	joy	0.636	अँगालो हाल्नु
xoxo	joy	0.634	xoxo
stargazing	joy	0.625	तारा हेर्दै
festival	joy	0.625	उत्सव
sweet	joy	0.625	मीठो
generosity	joy	0.625	उदारता
brighter	joy	0.625	उज्यालो
praisegod	joy	0.625	भगवानको प्रशंसा
gorgeous	joy	0.625	भव्य
hearts	joy	0.625	मुटुहरू
amusing	joy	0.625	रमाइलो
fondness	joy	0.625	स्नेह
snuggling	joy	0.625	snuggling
reward	joy	0.625	इनाम
sex	joy	0.622	सेक्स
kind	joy	0.621	प्रकारको
genial	joy	0.621	मिलनसार
parade	joy	0.621	परेड
applause	joy	0.621	ताली
beauty	joy	0.621	सौन्दर्य
fulfilling	joy	0.618	परिपूर्ति गर्नु
aspiring	joy	0.618	महत्वाकांक्षी
newlife	joy	0.618	नया जीवन
godbless	joy	0.616	ईश्वररहित
virtuous	joy	0.613	सद्गुणी
kiss	joy	0.610	चुम्बन
christmas	joy	0.609	क्रिसमस
rainbows	joy	0.609	इन्द्रेणी
elegance	joy	0.609	भव्यता
generous	joy	0.609	उदार
super	joy	0.609	सुपर
playful	joy	0.609	चंचल
enlightenment	joy	0.609	ज्ञान
praiseworthy	joy	0.609	प्रशंसनीय
awards	joy	0.609	पुरस्कारहरू
adorable	joy	0.609	मनमोहक
rekindle	joy	0.609	पुन: जगाउने
winnings	joy	0.609	जीतहरू
independence	joy	0.607	स्वतन्त्रता
amour	joy	0.607	प्रेम
kindness	joy	0.606	दया
surprises	joy	0.606	आश्चर्यहरू
heheh	joy	0.606	heheh
hilarity	joy	0.606	प्रफुल्लता
wonder	joy	0.606	आश्चर्य
freely	joy	0.606	स्वतन्त्र रूपमा
successful	joy	0.606	सफल
inspired	joy	0.606	प्रेरित
onelove	joy	0.606	एउटा माया
whimsical	joy	0.603	सनकी
entertainment	joy	0.603	मनोरञ्जन
passion	joy	0.603	जोश
stressfree	joy	0.601	चिन्ता मुक्त
beautify	joy	0.601	सुन्दर बनाउने
sunrise	joy	0.600	सूर्योदय
godisgood	joy	0.597	राम्रो
goodmusic	joy	0.594	राम्रो संगीत
revere	joy	0.594	सम्मान
whoo	joy	0.594	हु
fanfare	joy	0.594	धूमधाम
inspire	joy	0.594	प्रेरित गर्नुहोस्
angel	joy	0.594	परी
thankgod	joy	0.594	धन्यबाद
goodies	joy	0.594	गुडीहरू
jesus	joy	0.594	येशू
accomplishment	joy	0.594	उपलब्धि
snuggled	joy	0.594	snuggled
peacefully	joy	0.594	शान्तिपूर्वक
flirt	joy	0.594	इश्कबाज
friendship	joy	0.591	मित्रता
singing	joy	0.591	गाउँदै
heroic	joy	0.591	वीर
exalted	joy	0.591	उच्च गरिएको
fortune	joy	0.591	भाग्य
highest	joy	0.591	उच्चतम
summer	joy	0.591	गर्मी
contented	joy	0.588	सन्तुष्ट
rollicking	joy	0.588	घुमाउरो
overflowing	joy	0.588	अतिप्रवाह
woot	joy	0.588	woot
accolade	joy	0.586	प्रशंसा
hope	joy	0.586	आशा
cozy	joy	0.583	आरामदायक
delicious	joy	0.579	स्वादिष्ट
raving	joy	0.578	पागल
thelife	joy	0.578	जीवन
darling	joy	0.578	प्रिय
sensuous	joy	0.578	कामुक
picturesque	joy	0.578	रमणीय
friendly	joy	0.578	मैत्री
everlasting	joy	0.578	अनन्त
praise	joy	0.578	प्रशंसा
ambition	joy	0.578	महत्वाकांक्षा
sparkle	joy	0.577	चमक
sensual	joy	0.576	कामुक
peace	joy	0.576	शान्ति
flattering	joy	0.576	चापलूसी गर्ने
grace	joy	0.576	अनुग्रह
luckygirl	joy	0.576	भाग्यमानी केटी
heroism	joy	0.576	वीरता
succeeding	joy	0.576	सफल
yeahhh	joy	0.576	हो
special	joy	0.574	विशेष
livelife	joy	0.574	जीवन जिऊ
tantalizing	joy	0.572	चिन्तित
pumped	joy	0.567	पम्प गरिएको
yey	joy	0.562	हो
surprise	joy	0.562	आश्चर्य
sunny	joy	0.562	घमाइलो
prevail	joy	0.562	प्रबल हुन्छ
revels	joy	0.562	रमाउँछ
humorous	joy	0.562	हास्यास्पद
sweets	joy	0.562	मिठाईहरू
liking	joy	0.562	मनपर्ने
admirable	joy	0.562	प्रशंसनीय
superstar	joy	0.562	सुपरस्टार
relax	joy	0.562	आराम गर्नुहोस्
prosper	joy	0.562	समृद्धि
hero	joy	0.562	नायक
hugs	joy	0.562	अंगालो
worthwhile	joy	0.562	सार्थक
newyear	joy	0.561	नयाँ वर्ष
tenderness	joy	0.561	कोमलता
bless	joy	0.561	आशीर्वाद
favorable	joy	0.561	अनुकूल
freedom	joy	0.561	स्वतन्त्रता
masterpiece	joy	0.561	उत्कृष्ट नमुना
dreams	joy	0.559	सपनाहरू
hopeful	joy	0.559	आशावादी
home	joy	0.559	घर
cruising	joy	0.556	क्रूजिङ
gracias	joy	0.554	gracias
faithfulness	joy	0.553	वफादारी
eagerness	joy	0.552	उत्सुकता
closeness	joy	0.552	निकटता
sunshine	joy	0.551	घाम
comfy	joy	0.551	आरामदायी
vacation	joy	0.547	बिदा
celestial	joy	0.547	आकाशीय
good	joy	0.547	राम्रो
elite	joy	0.547	कुलीन
illuminate	joy	0.547	उज्यालो
confidence	joy	0.547	निर्धक्क
mistletoe	joy	0.547	मिस्लेटो
daughter	joy	0.547	छोरी
lifted	joy	0.547	उठाइयो
goodmorning	joy	0.547	शुभ - प्रभात
zeal	joy	0.547	जोश
gifts	joy	0.547	उपहार
gift	joy	0.547	उपहार
astonishment	joy	0.547	अचम्म
heart	joy	0.547	मुटु
completion	joy	0.547	समापन
bonus	joy	0.547	बोनस
charmed	joy	0.546	मोहित
dance	joy	0.545	नृत्य
sublime	joy	0.545	उदात्त
recreation	joy	0.545	मनोरञ्जन
encouragement	joy	0.545	प्रोत्साहन
god	joy	0.545	भगवान
gush	joy	0.545	गफ
freshstart	joy	0.544	ताजा सुरुवात
free	joy	0.544	नि:शुल्क
savior	joy	0.543	मुक्तिदाता
sanctuary	joy	0.541	अभयारण्य
grandchildren	joy	0.540	नातिनातिनाहरू
wellness	joy	0.537	कल्याण
revel	joy	0.534	आनन्द
music	joy	0.531	संगीत
fab	joy	0.531	fab
bridal	joy	0.531	दुलही
soar	joy	0.531	उकालो
alive	joy	0.531	जीवित
money	joy	0.531	पैसा
soothing	joy	0.531	सुखदायक
serene	joy	0.531	शान्त
holiness	joy	0.531	पवित्रता
inspirational	joy	0.531	प्रेरणादायक
matrimony	joy	0.531	विवाह
dayoff	joy	0.531	छुट्टीको दिन
savor	joy	0.531	स्वाद
vitality	joy	0.531	जीवन शक्ति
confident	joy	0.531	विश्वस्त
firstborn	joy	0.531	जेठा
rainbow	joy	0.531	इन्द्रेणी
liberation	joy	0.531	मुक्ति
elegant	joy	0.530	सुरुचिपूर्ण
mastery	joy	0.530	निपुणता
glimmer	joy	0.530	झलक
illumination	joy	0.530	रोशनी
blossom	joy	0.530	फूल
warmth	joy	0.530	न्यानोपन
welcomed	joy	0.530	स्वागत छ
treat	joy	0.529	उपचार
faithful	joy	0.529	विश्वासी
snuggles	joy	0.522	snuggles
laurels	joy	0.521	laurels
commendable	joy	0.519	प्रशंसनीय
succeed	joy	0.516	सफल
jingle	joy	0.516	झिंगाट
zest	joy	0.516	उत्साह
noschool	joy	0.516	noschool
brotherly	joy	0.516	दाजुभाइ
silly	joy	0.516	बेवकूफ
abundant	joy	0.516	प्रचुर मात्रामा
fancy	joy	0.516	फैंसी
resplendent	joy	0.516	चम्किलो
strengthening	joy	0.516	बलियो बनाउने
presents	joy	0.516	प्रस्तुत गर्दछ
pride	joy	0.516	गर्व
almighty	joy	0.516	सर्वशक्तिमान
powerful	joy	0.516	शक्तिशाली
aspire	joy	0.516	आकांक्षा
remarkable	joy	0.516	उल्लेखनीय
greeted	joy	0.516	अभिवादन गरे
