English Word	Emotion	Emotion-Intensity-Score	Arabic Word
greatnight	joy	0.734	ليلة رائعة
vivacious	joy	0.734	مرح
glorification	joy	0.733	تمجيد
sing	joy	0.729	يغنى
glowing	joy	0.729	متوهجة
yessss	joy	0.728	نعم
fulfillment	joy	0.728	تحقيق، إنجاز
breathtaking	joy	0.728	لالتقاط الأنفاس
thankful	joy	0.727	شاكرين
cheery	joy	0.727	مبتهج
santa	joy	0.727	سانتا
hurrah	joy	0.727	يا هلا
christmasbreak	joy	0.727	عطلة عيد الميلاد
win	joy	0.727	فوز
atpeace	joy	0.727	في سلام
award	joy	0.727	جائزة
merry	joy	0.727	مرح
inspiration	joy	0.725	وحي - الهام
radiance	joy	0.725	إشراق
pleased	joy	0.725	مسرور
uplift	joy	0.723	رفع
optimistic	joy	0.723	متفائل
heaven	joy	0.721	سماء
lucky	joy	0.721	سعيد الحظ
godisgreat	joy	0.721	الله أكبر
holidays	joy	0.721	العطل
thrill	joy	0.721	التشويق
congratulatory	joy	0.719	تهنئة
thriving	joy	0.719	مزدهرة
amusement	joy	0.719	تسلية
perfect	joy	0.719	في احسن الاحوال
lover	joy	0.719	حبيب
xmas	joy	0.719	عيد الميلاد
heartfelt	joy	0.719	القلبية
utopian	joy	0.719	طوباوية
lovely	joy	0.719	محبوب
harmony	joy	0.719	انسجام
praising	joy	0.719	مدح
brighten	joy	0.719	سطع
luckiest	joy	0.712	الأكثر حظا
merrychristmas	joy	0.712	عيد ميلاد سعيد
magic	joy	0.712	سحر
achievement	joy	0.712	إنجاز
yay	joy	0.712	ياي
holiday	joy	0.712	يوم الاجازة
treasures	joy	0.712	كنوز
luxury	joy	0.712	فخم. ترف
bestfeeling	joy	0.712	أفضل شعور
intimate	joy	0.710	حَمِيم
soblessed	joy	0.706	غاضب
yaaay	joy	0.706	نعم
rave	joy	0.706	الهذيان
chuckle	joy	0.706	ضحكة مكتومة
proud	joy	0.704	فخور
winning	joy	0.703	الفوز
cherish	joy	0.703	يعتز
goodnews	joy	0.703	أخبار جيدة
fuckyeah	joy	0.703	اللعنة
optimism	joy	0.703	التفاؤل
amazingly	joy	0.703	مثير للدهشة
lovelife	joy	0.703	حب الحياة
truelove	joy	0.703	الحب الحقيقى
beautification	joy	0.703	تجميل
satisfying	joy	0.703	مرضيه
appreciates	joy	0.703	تقدر
cuddled	joy	0.703	محتضن
goodlife	joy	0.703	حياة جيدة
gooood	joy	0.703	جيد
sweetest	joy	0.703	أحلى
yaay	joy	0.700	ياي
entertained	joy	0.700	استمتعت
excite	joy	0.697	إثارة
newbeginnings	joy	0.693	بداية جديدة
praisejesus	joy	0.691	الثناء يسوع
birthday	joy	0.691	عيد الميلاد
greatfriends	joy	0.688	أصدقاء عظماء
adoration	joy	0.688	هيام
godsend	joy	0.688	هبة من الله
favorite	joy	0.688	المفضل
content	joy	0.688	المحتوى
entertaining	joy	0.688	مسلية
honored	joy	0.688	تكريم
metime	joy	0.688	ميتيم
exquisite	joy	0.688	رائع
holidayseason	joy	0.688	عطلة الموسم
thankyoujesus	joy	0.688	الشكر
angelic	joy	0.688	ملائكي
goodhealth	joy	0.682	صحة جيدة
majestic	joy	0.682	مهيب
luscious	joy	0.682	فاتنة
memoriesiwontforget	joy	0.682	ذكريات لا تنسى
bestfriends	joy	0.682	أعز اصدقاء
precious	joy	0.682	ثمين
appreciated	joy	0.682	محل تقدير
exaltation	joy	0.682	إنسجام
smiled	joy	0.682	ابتسم
brightens	joy	0.682	يضيء
tranquility	joy	0.679	الهدوء والطمأنينة
marry	joy	0.676	الزواج
embrace	joy	0.676	تعانق
positively	joy	0.676	بشكل ايجابي
grin	joy	0.672	ابتسامة
hug	joy	0.672	حضن
hilarious	joy	0.672	مضحك جدا
dearest	joy	0.672	محبوب
contentment	joy	0.672	القناعة
accomplished	joy	0.672	مُتَفَوِّق
relaxation	joy	0.672	استرخاء
bday	joy	0.672	يوم
enliven	joy	0.672	إحياء
weeeee	joy	0.672	ويي
giggles	joy	0.672	الضحك
fulfilled	joy	0.667	استيفاء
bountiful	joy	0.667	كريمة
victor	joy	0.667	المنتصر
adore	joy	0.667	أعشق
boisterous	joy	0.667	عاصف
fulfill	joy	0.664	تحقيق
cuddles	joy	0.662	الحضن
prosperous	joy	0.660	مزدهر
appreciation	joy	0.656	تقدير
serenity	joy	0.656	راحة نفسية
happynewyear	joy	0.656	سنة جديدة سعيدة
humor	joy	0.656	دعابة
satisfy	joy	0.656	رضا
besties	joy	0.656	أفضل الأصدقاء
encouraged	joy	0.656	شجع
captivate	joy	0.656	يأسر
christmaseve	joy	0.656	اليوم الذي يسبق ليلة الميلاد
glow	joy	0.656	يشع
romanticism	joy	0.656	الرومانسية
innerpeace	joy	0.656	السلام الداخلي
pleasant	joy	0.656	جَذّاب
praises	joy	0.652	يمدح
abundance	joy	0.652	وفرة
fortunes	joy	0.652	ثروات
engaged	joy	0.652	مخطوب \ مخطوبة
praised	joy	0.652	أشاد ومدح
relaxing	joy	0.652	الاسترخاء
treasure	joy	0.652	كنز
satisfaction	joy	0.652	إشباع
nothingbetter	joy	0.647	لا شيء أفضل
affection	joy	0.647	تاثير
relieved	joy	0.647	مرتاح
complement	joy	0.647	مديح
carnival	joy	0.643	كرنفال
priceless	joy	0.641	لا يقدر بثمن
uplifting	joy	0.641	النهضة
sensuality	joy	0.641	شهوانية
saintly	joy	0.641	قديس
champion	joy	0.641	بطل
thanksgiving	joy	0.641	عيد الشكر
harmoniously	joy	0.641	بانسجام
wedding	joy	0.641	حفل زواج
achieve	joy	0.641	التوصل
divine	joy	0.641	إلهي
jackpot	joy	0.641	الفوز بالجائزة الكبرى
honeymoon	joy	0.636	شهر العسل
exalt	joy	0.636	تمجيد
twinkle	joy	0.636	وميض
comforting	joy	0.636	مطمئن
felicity	joy	0.636	السعادة
peaceful	joy	0.636	امن
climax	joy	0.636	ذروة
winner	joy	0.636	الفائز
reverie	joy	0.636	خيالية
yayy	joy	0.636	نعم
cuddle	joy	0.636	يحضن
xoxo	joy	0.634	xoxo
stargazing	joy	0.625	النجوم
festival	joy	0.625	مهرجان
sweet	joy	0.625	حلو
generosity	joy	0.625	سخاء
brighter	joy	0.625	أكثر إشراقا
praisegod	joy	0.625	الحمد لله
gorgeous	joy	0.625	خلاب
hearts	joy	0.625	قلوب
amusing	joy	0.625	مسلية
fondness	joy	0.625	ولع
snuggling	joy	0.625	تحاضن
reward	joy	0.625	جائزة
sex	joy	0.622	الجنس
kind	joy	0.621	طيب القلب
genial	joy	0.621	عبقري
parade	joy	0.621	موكب
applause	joy	0.621	تصفيق
beauty	joy	0.621	جمال
fulfilling	joy	0.618	الوفاء
aspiring	joy	0.618	تطمح
newlife	joy	0.618	حياة جديدة
godbless	joy	0.616	بارك الله
virtuous	joy	0.613	فاضل
kiss	joy	0.610	قبلة
christmas	joy	0.609	عيد الميلاد
rainbows	joy	0.609	قوس قزح
elegance	joy	0.609	أناقة
generous	joy	0.609	كريم - سخي
super	joy	0.609	ممتاز
playful	joy	0.609	مرح
enlightenment	joy	0.609	تنوير
praiseworthy	joy	0.609	جدير بالثناء
awards	joy	0.609	الجوائز
adorable	joy	0.609	بديع
rekindle	joy	0.609	أشعل
winnings	joy	0.609	المكاسب
independence	joy	0.607	استقلال
amour	joy	0.607	amour
kindness	joy	0.606	العطف
surprises	joy	0.606	مفاجآت
heheh	joy	0.606	هههه
hilarity	joy	0.606	مرح
wonder	joy	0.606	يتعجب
freely	joy	0.606	بحرية
successful	joy	0.606	ناجح
inspired	joy	0.606	ربما
onelove	joy	0.606	حب واحد
whimsical	joy	0.603	مرح
entertainment	joy	0.603	وسائل الترفيه
passion	joy	0.603	شغف
stressfree	joy	0.601	خال من التوتر
beautify	joy	0.601	تجميل
sunrise	joy	0.600	شروق الشمس
godisgood	joy	0.597	الله
goodmusic	joy	0.594	موسيقى جيدة
revere	joy	0.594	احترام
whoo	joy	0.594	وو
fanfare	joy	0.594	ضجة
inspire	joy	0.594	يلهم
angel	joy	0.594	ملاك
thankgod	joy	0.594	الحمد لله
goodies	joy	0.594	الأشياء الجيدة
jesus	joy	0.594	يسوع
accomplishment	joy	0.594	إنجاز
snuggled	joy	0.594	تحاضن
peacefully	joy	0.594	بسلام
flirt	joy	0.594	يعاكس
friendship	joy	0.591	صداقة
singing	joy	0.591	الغناء
heroic	joy	0.591	بطولي
exalted	joy	0.591	تعالى
fortune	joy	0.591	حظ
highest	joy	0.591	الأعلى
summer	joy	0.591	الصيف
contented	joy	0.588	قانع
rollicking	joy	0.588	ظريف الطبع
overflowing	joy	0.588	تفيض
woot	joy	0.588	ووت
accolade	joy	0.586	احتضان
hope	joy	0.586	أمل
cozy	joy	0.583	مريح
delicious	joy	0.579	لذيذ
raving	joy	0.578	هذيان
thelife	joy	0.578	الحياة
darling	joy	0.578	حبيبي
sensuous	joy	0.578	حسي
picturesque	joy	0.578	رائع
friendly	joy	0.578	ودي
everlasting	joy	0.578	دائم
praise	joy	0.578	مدح
ambition	joy	0.578	طموح
sparkle	joy	0.577	التألق
sensual	joy	0.576	حسي
peace	joy	0.576	سلام
flattering	joy	0.576	الإغراء
grace	joy	0.576	نعمة او وقت سماح
luckygirl	joy	0.576	فتاة محظوظة
heroism	joy	0.576	البطولة
succeeding	joy	0.576	النجاح
yeahhh	joy	0.576	نعم
special	joy	0.574	خاص
livelife	joy	0.574	عيش الحياة
tantalizing	joy	0.572	محيرة
pumped	joy	0.567	يضخ
yey	joy	0.562	نعم
surprise	joy	0.562	مفاجئة
sunny	joy	0.562	مشمس
prevail	joy	0.562	تسود
revels	joy	0.562	يحتفل
humorous	joy	0.562	روح الدعابة
sweets	joy	0.562	حلويات
liking	joy	0.562	تروق
admirable	joy	0.562	رائع
superstar	joy	0.562	نجم النجوم
relax	joy	0.562	يستريح
prosper	joy	0.562	تزدهر
hero	joy	0.562	بطل
hugs	joy	0.562	عناق
worthwhile	joy	0.562	جدير بالاهتمام
newyear	joy	0.561	سنه جديده
tenderness	joy	0.561	الرقة والحنان
bless	joy	0.561	يبارك
favorable	joy	0.561	ملائم
freedom	joy	0.561	الحريه
masterpiece	joy	0.561	تحفة
dreams	joy	0.559	أحلام
hopeful	joy	0.559	متفائل
home	joy	0.559	الصفحة الرئيسية
cruising	joy	0.556	المبحرة
gracias	joy	0.554	غراسياس
faithfulness	joy	0.553	الولاء
eagerness	joy	0.552	رغبه قويه
closeness	joy	0.552	القرب
sunshine	joy	0.551	إشراق
comfy	joy	0.551	مريح
vacation	joy	0.547	عطلة
celestial	joy	0.547	سماوي
good	joy	0.547	جيد
elite	joy	0.547	نخبة
illuminate	joy	0.547	تضيء
confidence	joy	0.547	الثقة
mistletoe	joy	0.547	الهدال
daughter	joy	0.547	بنت
lifted	joy	0.547	رفعت
goodmorning	joy	0.547	صباح الخير
zeal	joy	0.547	حماسة
gifts	joy	0.547	الهدايا
gift	joy	0.547	هدية مجانية
astonishment	joy	0.547	دهشة
heart	joy	0.547	قلب
completion	joy	0.547	إكمال
bonus	joy	0.547	علاوة
charmed	joy	0.546	سحر
dance	joy	0.545	الرقص
sublime	joy	0.545	سامية
recreation	joy	0.545	الترفيهية
encouragement	joy	0.545	تشجيع
god	joy	0.545	الله
gush	joy	0.545	تدفق
freshstart	joy	0.544	بداية جديدة
free	joy	0.544	مجانا
savior	joy	0.543	المنقذ
sanctuary	joy	0.541	الملاذ الآمن
grandchildren	joy	0.540	أحفاد
wellness	joy	0.537	صحة
revel	joy	0.534	عربد
music	joy	0.531	موسيقى
fab	joy	0.531	القوات المسلحة البوروندية
bridal	joy	0.531	زفافي
soar	joy	0.531	حلق
alive	joy	0.531	على قيد الحياة
money	joy	0.531	مال
soothing	joy	0.531	مهدئ
serene	joy	0.531	هادئ
holiness	joy	0.531	قداسة
inspirational	joy	0.531	ملهم
matrimony	joy	0.531	الزواج
dayoff	joy	0.531	يوم عطلة
savor	joy	0.531	تذوق
vitality	joy	0.531	حيوية
confident	joy	0.531	واثق
firstborn	joy	0.531	بكر
rainbow	joy	0.531	قوس المطر
liberation	joy	0.531	تحرير
elegant	joy	0.530	أنيق
mastery	joy	0.530	تمكن
glimmer	joy	0.530	بصيص
illumination	joy	0.530	إضاءة
blossom	joy	0.530	زهر
warmth	joy	0.530	الدفء
welcomed	joy	0.530	رحب
treat	joy	0.529	يعالج
faithful	joy	0.529	مخلص
snuggles	joy	0.522	تحاضن
laurels	joy	0.521	أمجاد
commendable	joy	0.519	جدير بالثناء
succeed	joy	0.516	ينجح
jingle	joy	0.516	نغمة
zest	joy	0.516	شهية
noschool	joy	0.516	لا مدرسة
brotherly	joy	0.516	أخوي
silly	joy	0.516	سخيف
abundant	joy	0.516	وفير
fancy	joy	0.516	مولع ب
resplendent	joy	0.516	متألق
strengthening	joy	0.516	تقوية
presents	joy	0.516	هدايا
pride	joy	0.516	الاعتزاز
almighty	joy	0.516	عز وجل
powerful	joy	0.516	قوي
aspire	joy	0.516	أطمح
remarkable	joy	0.516	لافت للنظر
greeted	joy	0.516	التحية
thanking	joy	0.515	شكر
cutie	joy	0.515	لطيف
kudos	joy	0.515	مجد
therapeutic	joy	0.515	علاجي
zen	joy	0.515	زين
coronation	joy	0.515	تتويج
complete	joy	0.515	مكتمل
shining	joy	0.515	ساطع
spirit	joy	0.515	روح
princely	joy	0.515	أميرية
vivid	joy	0.515	واضح
comfort	joy	0.515	راحة
leisure	joy	0.515	راحة
reunited	joy	0.515	لم شملهم
kid	joy	0.515	طفل
newme	joy	0.515	newme
payday	joy	0.515	يوم الدفع
animated	joy	0.515	مفعم بالحيوية
familytime	joy	0.515	وقت العائلة
relationship	joy	0.514	صلة
godly	joy	0.514	الصالحين
marriage	joy	0.514	زواج
daymade	joy	0.514	صنع اليوم
spouse	joy	0.507	زوج
intimately	joy	0.507	متصل عاطفيا
respect	joy	0.500	احترام
bloom	joy	0.500	إزهار
purr	joy	0.500	خرخرة
carefree	joy	0.500	براحة البال
nature	joy	0.500	طبيعة سجية
encourage	joy	0.500	يشجع
soulful	joy	0.500	حنون
refreshed	joy	0.500	منتعش
family	joy	0.500	الأسرة
gem	joy	0.500	جوهرة
meritorious	joy	0.500	جدير بالتقدير
achieved	joy	0.500	حقق
motherhood	joy	0.500	الأمومة
holyspirit	joy	0.500	الروح القدس
surreal	joy	0.500	سريالية
charitable	joy	0.500	الخيرية
teamjesus	joy	0.500	Teamjesus
stressrelief	joy	0.500	تخفيف التوتر
erotic	joy	0.500	شهواني
inviting	joy	0.500	دعوة
baby	joy	0.500	طفل
dignity	joy	0.500	كرامة
satisfied	joy	0.500	راضي
visionary	joy	0.500	البصيرة
memorable	joy	0.500	لا تنسى
veracity	joy	0.500	الموثوقية
healthy	joy	0.500	صحي
welcoming	joy	0.500	ترحيب
diamond	joy	0.500	الماس
christ	joy	0.500	السيد المسيح
beach	joy	0.500	شاطئ بحر
accomplish	joy	0.500	ينجز
friends	joy	0.500	أصدقاء
excel	joy	0.500	تتفوق
health	joy	0.493	صحة
aura	joy	0.493	هالة
yehey	joy	0.486	انتم
approved	joy	0.486	وافق
oasis	joy	0.486	واحه
liberty	joy	0.486	حرية
crowning	joy	0.485	تتويج
aspiration	joy	0.485	طموح
privileged	joy	0.485	ذو امتياز
crescendo	joy	0.485	تصاعد
rapture	joy	0.485	نشوة الطرب
liberate	joy	0.485	حرر
nocomplaints	joy	0.485	لا يوجد شكاوى
prestige	joy	0.485	هيبة
bounty	joy	0.485	مكافأة
gentle	joy	0.485	لطيف
inseparable	joy	0.485	لا ينفصل
engaging	joy	0.485	الانخراط
loyal	joy	0.485	مخلص
betrothed	joy	0.485	مخطوبة
transcendence	joy	0.484	التعالي
selfworth	joy	0.484	القيمه الذاتيه
yummy	joy	0.484	لذيذ
datenight	joy	0.484	مواعده في المساء
destiny	joy	0.484	مصير
heyday	joy	0.484	ذروة
aloha	joy	0.484	الوها
desire	joy	0.484	رغبة
dream	joy	0.484	حلم
luck	joy	0.484	حظ
fete	joy	0.484	فيت
trophy	joy	0.484	غنيمة
bouquet	joy	0.484	باقة أزهار
chocolate	joy	0.484	شوكولاتة
creativity	joy	0.484	إِبداع
boyfriend	joy	0.480	حبيب
commemoration	joy	0.479	ذكرى
intelligence	joy	0.477	الذكاء
readiness	joy	0.473	الاستعداد
friend	joy	0.471	صديق
bride	joy	0.471	عروس
enthusiast	joy	0.471	متحمس
lush	joy	0.470	الوفرة
inheritance	joy	0.470	ميراث
soothe	joy	0.470	تهدئة
tickle	joy	0.470	دغدغة
kiddo	joy	0.470	كيدو
nostalgia	joy	0.470	حنين للماضي
massage	joy	0.470	رسالة
calming	joy	0.470	تهدئة
adventure	joy	0.470	مفامرة
pretty	joy	0.469	جميل
purring	joy	0.469	الخرخرة
eternal	joy	0.469	أبدي
humanitarian	joy	0.469	إنساني
nurture	joy	0.469	تنشئة
giving	joy	0.469	إعطاء
rest	joy	0.469	راحة
getaway	joy	0.469	ابتعد
goals	joy	0.469	الأهداف
pray	joy	0.469	يصلي
bridegroom	joy	0.469	العريس
heartily	joy	0.469	بحرارة
luster	joy	0.469	بريق
bonding	joy	0.469	الترابط
princess	joy	0.469	أميرة
amicable	joy	0.469	ظريف
benevolence	joy	0.469	الإحسان
child	joy	0.466	طفل
salutary	joy	0.465	مفيد
invite	joy	0.457	يدعو
beam	joy	0.456	الحزم
reminiscing	joy	0.456	ذكريات
befriend	joy	0.455	صداقة
aesthetics	joy	0.455	جماليات
friday	joy	0.455	يوم الجمعة
freshair	joy	0.455	هواء نقي
ceremony	joy	0.455	مراسم
kindred	joy	0.455	عشير
mindfulness	joy	0.455	تركيز كامل للذهن
sonice	joy	0.455	لطيف جدا
elevation	joy	0.455	ارتفاع
tropical	joy	0.455	استوائي
scholarship	joy	0.455	منحة دراسية
hee	joy	0.455	هيه
noworries	joy	0.453	لا تقلق
allure	joy	0.453	إغراء
approve	joy	0.453	يوافق
scenery	joy	0.453	منظر طبيعى
waterfall	joy	0.453	شلال
vindication	joy	0.453	تبرئة
namaste	joy	0.453	ناماستي
commemorate	joy	0.453	إحياء ذكرى
faith	joy	0.453	إيمان
birth	joy	0.453	ولادة
forgiveness	joy	0.453	مغفرة
journey	joy	0.447	رحلة
meditation	joy	0.446	تأمل
relaxed	joy	0.442	استرخاء
present	joy	0.441	الحالي
weekend	joy	0.441	عطلة نهاية الاسبوع
tender	joy	0.441	مناقصة
tranquil	joy	0.441	هادئ
lyrical	joy	0.439	غنائي
sharing	joy	0.439	مشاركة
esteem	joy	0.439	التقدير
nostalgic	joy	0.439	حنين
prayer	joy	0.439	دعاء
righteousness	joy	0.439	نزاهه
husband	joy	0.438	الزوج
relief	joy	0.438	اِرتِياح
strength	joy	0.438	قوة
mighty	joy	0.438	الجبار
unbeaten	joy	0.438	لم يهزم
eager	joy	0.438	حريص
share	joy	0.438	شارك
newday	joy	0.438	يوم جديد
sonnet	joy	0.438	سونيت
meditate	joy	0.438	يتأمل
life	joy	0.438	الحياة
winterbreak	joy	0.429	العطلة الشتوية
warm	joy	0.429	دافيء
movingforward	joy	0.429	تحرك للأمام
buddy	joy	0.427	صاحب
oneness	joy	0.426	الوحدانية
unconstrained	joy	0.424	غير مقيد
amen	joy	0.424	آمين
reverence	joy	0.424	تقديس
healthful	joy	0.424	صحي
thelittlethings	joy	0.424	الأشياء الصغيرة
medal	joy	0.424	ميدالية
unsurpassed	joy	0.424	لا نظير لهما
candlelight	joy	0.424	على ضوء الشموع
carols	joy	0.424	ترانيم
ejaculation	joy	0.424	القذف
beginnings	joy	0.422	البدايات
sledding	joy	0.422	تزلج
graduation	joy	0.422	تخرُّج
frisky	joy	0.422	لعوب
lml	joy	0.422	lml
ease	joy	0.422	يُسَهّل
