English Word	Emotion	Emotion-Intensity-Score	Thai Word
grandchildren	joy	0.540	หลาน
wellness	joy	0.537	สุขภาพ
revel	joy	0.534	สนุกสนาน
music	joy	0.531	ดนตรี
fab	joy	0.531	fab
bridal	joy	0.531	เจ้าสาว
soar	joy	0.531	ทะยาน
alive	joy	0.531	มีชีวิตอยู่
money	joy	0.531	เงิน
soothing	joy	0.531	ผ่อนคลาย
serene	joy	0.531	เงียบสงบ
holiness	joy	0.531	ความศักดิ์สิทธิ์
inspirational	joy	0.531	สร้างแรงบันดาลใจ
matrimony	joy	0.531	การแต่งงาน
dayoff	joy	0.531	วันหยุด
savor	joy	0.531	ลิ้มรส
vitality	joy	0.531	ความมีชีวิตชีวา
confident	joy	0.531	มั่นใจ
firstborn	joy	0.531	ลูกคนหัวปี
rainbow	joy	0.531	รุ้ง
liberation	joy	0.531	การปลดปล่อย
elegant	joy	0.530	สง่างาม
mastery	joy	0.530	เชี่ยวชาญ
glimmer	joy	0.530	ริบหรี่
illumination	joy	0.530	แสงสว่าง
blossom	joy	0.530	เบ่งบาน
warmth	joy	0.530	ความอบอุ่น
welcomed	joy	0.530	ยินดีต้อนรับ
treat	joy	0.529	รักษา
faithful	joy	0.529	ซื่อสัตย์
snuggles	joy	0.522	กอดกัน
laurels	joy	0.521	ลอเรล
commendable	joy	0.519	น่ายกย่อง
succeed	joy	0.516	ประสบความสำเร็จ
jingle	joy	0.516	กริ๊ง
zest	joy	0.516	ความเอร็ดอร่อย
noschool	joy	0.516	ไม่มีเรียน
brotherly	joy	0.516	พี่น้อง
silly	joy	0.516	โง่
abundant	joy	0.516	อุดมสมบูรณ์
fancy	joy	0.516	ไม่ธรรมดา
resplendent	joy	0.516	รุ่งโรจน์
strengthening	joy	0.516	เสริมสร้างความเข้มแข็ง
presents	joy	0.516	ของขวัญ
pride	joy	0.516	ความภาคภูมิใจ
almighty	joy	0.516	ผู้ทรงอำนาจ
powerful	joy	0.516	ทรงพลัง
aspire	joy	0.516	ทะเยอทะยาน
remarkable	joy	0.516	โดดเด่น
greeted	joy	0.516	ทักทาย
thanking	joy	0.515	ขอบคุณ
cutie	joy	0.515	น่ารัก
kudos	joy	0.515	ความรุ่งโรจน์
therapeutic	joy	0.515	การรักษา
zen	joy	0.515	เซน
coronation	joy	0.515	ฉัตรมงคล
complete	joy	0.515	เสร็จสิ้น
shining	joy	0.515	ส่องแสง
spirit	joy	0.515	วิญญาณ
princely	joy	0.515	เจ้าชาย
vivid	joy	0.515	สดใส
comfort	joy	0.515	ความสบายใจ
leisure	joy	0.515	เวลาว่าง
reunited	joy	0.515	กลับมาพบกันอีกครั้ง
kid	joy	0.515	เด็ก
newme	joy	0.515	newme
payday	joy	0.515	วันจ่ายเงินเดือน
animated	joy	0.515	เคลื่อนไหว
familytime	joy	0.515	เวลาของครอบครัว
relationship	joy	0.514	ความสัมพันธ์
godly	joy	0.514	พระเจ้า
marriage	joy	0.514	การแต่งงาน
daymade	joy	0.514	กลางวัน
spouse	joy	0.507	คู่สมรส
intimately	joy	0.507	อย่างใกล้ชิด
respect	joy	0.500	เคารพ
bloom	joy	0.500	เบ่งบาน
purr	joy	0.500	เสียงฟี้อย่างแมว
carefree	joy	0.500	ที่ไร้กังวล
nature	joy	0.500	ธรรมชาติ
encourage	joy	0.500	ให้กำลังใจ
soulful	joy	0.500	ดูดดื่ม
refreshed	joy	0.500	สดชื่น
family	joy	0.500	ตระกูล
gem	joy	0.500	อัญมณี
meritorious	joy	0.500	มีเกียรติ
achieved	joy	0.500	ประสบความสำเร็จ
motherhood	joy	0.500	ความเป็นแม่
holyspirit	joy	0.500	พระวิญญาณบริสุทธิ์
surreal	joy	0.500	เหนือจริง
charitable	joy	0.500	การกุศล
teamjesus	joy	0.500	teamjesus
stressrelief	joy	0.500	คลายเครียด
erotic	joy	0.500	อีโรติก
inviting	joy	0.500	เชิญ
baby	joy	0.500	ที่รัก
dignity	joy	0.500	ศักดิ์ศรี
satisfied	joy	0.500	พอใจ
visionary	joy	0.500	ช่างมีวิสัยทัศน์
memorable	joy	0.500	น่าจดจำ
veracity	joy	0.500	ความจริง
healthy	joy	0.500	สุขภาพดี
welcoming	joy	0.500	ยินดีต้อนรับ
diamond	joy	0.500	เพชร
christ	joy	0.500	คริสต์
beach	joy	0.500	ชายหาด
accomplish	joy	0.500	ทำให้สำเร็จ
friends	joy	0.500	เพื่อน
excel	joy	0.500	เก่ง
health	joy	0.493	สุขภาพ
aura	joy	0.493	ออร่า
yehey	joy	0.486	เย้ๆ
approved	joy	0.486	ที่ได้รับการอนุมัติ
oasis	joy	0.486	โอเอซิส
liberty	joy	0.486	เสรีภาพ
crowning	joy	0.485	สวมมงกุฎ
aspiration	joy	0.485	ความทะเยอทะยาน
privileged	joy	0.485	อภิสิทธิ์
crescendo	joy	0.485	เครสเซนโด
rapture	joy	0.485	ความปีติ
liberate	joy	0.485	ปลดปล่อย
nocomplaints	joy	0.485	ไม่มีการร้องเรียน
prestige	joy	0.485	ศักดิ์ศรี
bounty	joy	0.485	เงินรางวัล
gentle	joy	0.485	อ่อนโยน
inseparable	joy	0.485	แยกไม่ออก
engaging	joy	0.485	มีส่วนร่วม
loyal	joy	0.485	ซื่อสัตย์
betrothed	joy	0.485	คู่หมั้น
transcendence	joy	0.484	วิชชา
selfworth	joy	0.484	คุณค่าในตัวเอง
yummy	joy	0.484	อร่อย
datenight	joy	0.484	datenight
destiny	joy	0.484	โชคชะตา
heyday	joy	0.484	รุ่งเรือง
aloha	joy	0.484	อะโลฮ่า
desire	joy	0.484	ความต้องการ
dream	joy	0.484	ฝัน
luck	joy	0.484	โชค
fete	joy	0.484	งานฉลอง
trophy	joy	0.484	ถ้วยรางวัล
bouquet	joy	0.484	ช่อดอกไม้
chocolate	joy	0.484	ช็อคโกแลต
creativity	joy	0.484	ความคิดสร้างสรรค์
boyfriend	joy	0.480	แฟน
commemoration	joy	0.479	ที่ระลึก
intelligence	joy	0.477	ปัญญา
readiness	joy	0.473	ความพร้อม
friend	joy	0.471	เพื่อน
bride	joy	0.471	เจ้าสาว
enthusiast	joy	0.471	ผู้ที่ชื่นชอบ
lush	joy	0.470	เขียวชอุ่ม
inheritance	joy	0.470	มรดก
soothe	joy	0.470	บรรเทา
tickle	joy	0.470	จี้
kiddo	joy	0.470	เด็กน้อย
nostalgia	joy	0.470	ความคิดถึง
massage	joy	0.470	นวด
calming	joy	0.470	สงบเงียบ
adventure	joy	0.470	การผจญภัย
pretty	joy	0.469	สวย
purring	joy	0.469	เสียงฟี้อย่างแมว
eternal	joy	0.469	นิรันดร์
humanitarian	joy	0.469	มนุษยธรรม
nurture	joy	0.469	หล่อเลี้ยง
giving	joy	0.469	ให้
rest	joy	0.469	พักผ่อน
getaway	joy	0.469	พักผ่อน
goals	joy	0.469	เป้าหมาย
pray	joy	0.469	อธิษฐาน
bridegroom	joy	0.469	เจ้าบ่าว
heartily	joy	0.469	อย่างเต็มที่
luster	joy	0.469	ความเป็นเงา
bonding	joy	0.469	พันธะ
princess	joy	0.469	เจ้าหญิง
amicable	joy	0.469	เป็นกันเอง
benevolence	joy	0.469	ความเมตตากรุณา
child	joy	0.466	เด็ก
salutary	joy	0.465	สดุดี
invite	joy	0.457	เชิญชวน
beam	joy	0.456	บีม
reminiscing	joy	0.456	หวนคิดถึง
befriend	joy	0.455	ตีสนิท
aesthetics	joy	0.455	สุนทรียศาสตร์
friday	joy	0.455	วันศุกร์
freshair	joy	0.455	อากาศบริสุทธิ์
ceremony	joy	0.455	พิธี
kindred	joy	0.455	เครือญาติ
mindfulness	joy	0.455	สติ
sonice	joy	0.455	ดีมาก
elevation	joy	0.455	ระดับความสูง
tropical	joy	0.455	เขตร้อน
scholarship	joy	0.455	ทุนการศึกษา
hee	joy	0.455	ฮี่
noworries	joy	0.453	ไม่ต้องห่วง
allure	joy	0.453	จูงใจ
approve	joy	0.453	อนุมัติ
scenery	joy	0.453	ทิวทัศน์
waterfall	joy	0.453	น้ำตก
vindication	joy	0.453	แก้ตัว
namaste	joy	0.453	นมัสเต
commemorate	joy	0.453	รำลึก
faith	joy	0.453	ศรัทธา
birth	joy	0.453	การเกิด
forgiveness	joy	0.453	การให้อภัย
journey	joy	0.447	การเดินทาง
meditation	joy	0.446	การทำสมาธิ
relaxed	joy	0.442	ผ่อนคลาย
present	joy	0.441	ปัจจุบัน
weekend	joy	0.441	สุดสัปดาห์
tender	joy	0.441	อ่อนโยน
tranquil	joy	0.441	สงบ
lyrical	joy	0.439	โคลงสั้น ๆ
sharing	joy	0.439	การแบ่งปัน
esteem	joy	0.439	ค่านิยม
nostalgic	joy	0.439	คิดถึง
prayer	joy	0.439	คำอธิษฐาน
righteousness	joy	0.439	ความชอบธรรม
husband	joy	0.438	สามี
relief	joy	0.438	การบรรเทา
strength	joy	0.438	ความแข็งแกร่ง
mighty	joy	0.438	ทรงพลัง
unbeaten	joy	0.438	ไม่แพ้
eager	joy	0.438	กระตือรือร้น
share	joy	0.438	แบ่งปัน
newday	joy	0.438	วันใหม่
sonnet	joy	0.438	โคลง
meditate	joy	0.438	นั่งสมาธิ
life	joy	0.438	ชีวิต
winterbreak	joy	0.429	ฤดูหนาว
warm	joy	0.429	อบอุ่น
movingforward	joy	0.429	ก้าวไปข้างหน้า
buddy	joy	0.427	เพื่อน
oneness	joy	0.426	ความเป็นหนึ่งเดียวกัน
unconstrained	joy	0.424	ไม่มีข้อ จำกัด
amen	joy	0.424	อาเมน
reverence	joy	0.424	ความเคารพ
healthful	joy	0.424	สุขภาพดี
thelittlethings	joy	0.424	สิ่งเล็กน้อย
medal	joy	0.424	เหรียญ
unsurpassed	joy	0.424	ที่ไม่มีใครเทียบ
candlelight	joy	0.424	แสงเทียน
carols	joy	0.424	แครอล
ejaculation	joy	0.424	พุ่งออกมา
beginnings	joy	0.422	จุดเริ่มต้น
sledding	joy	0.422	เลื่อนหิมะ
graduation	joy	0.422	การสำเร็จการศึกษา
frisky	joy	0.422	ร่าเริง
lml	joy	0.422	lml
ease	joy	0.422	ผ่อนปรน
symphony	joy	0.422	ซิมโฟนี
wealth	joy	0.422	ความมั่งคั่ง
helpful	joy	0.422	มีประโยชน์
musical	joy	0.422	ดนตรี
glitter	joy	0.422	แวววาว
calmness	joy	0.422	ความสงบ
energy	joy	0.422	พลังงาน
safe	joy	0.422	ปลอดภัย
nostress	joy	0.421	ไม่มีความเครียด
soundness	joy	0.421	ความสมบูรณ์
promise	joy	0.415	สัญญา
reunite	joy	0.414	รวมตัว
mother	joy	0.412	แม่
salvation	joy	0.412	ความรอด
poems	joy	0.412	บทกวี
clown	joy	0.409	ตัวตลก
lavender	joy	0.409	ลาเวนเดอร์
immaculate	joy	0.409	ไม่มีที่ติ
purify	joy	0.409	ชำระล้าง
inauguration	joy	0.409	พิธีเปิด
aromatherapy	joy	0.409	อโรมาเทอราพี
lighten	joy	0.409	เบาลง
travel	joy	0.409	การท่องเที่ยว
cash	joy	0.406	เงินสด
companion	joy	0.406	สหาย
live	joy	0.406	สด
opportune	joy	0.406	โอกาส
completing	joy	0.406	เสร็จสิ้น
charity	joy	0.406	การกุศล
heal	joy	0.406	รักษา
star	joy	0.406	ดาว
wishing	joy	0.406	ความปรารถนา
flowers	joy	0.406	ดอกไม้
income	joy	0.403	รายได้
soul	joy	0.401	วิญญาณ
munchies	joy	0.400	munchies
emancipation	joy	0.397	การปลดปล่อย
indescribable	joy	0.397	ไร้คำอธิบาย
progress	joy	0.397	ความคืบหน้า
equality	joy	0.394	ความเท่าเทียมกัน
childhood	joy	0.394	วัยเด็ก
together	joy	0.394	ด้วยกัน
rhythmical	joy	0.394	จังหวะ
fullness	joy	0.394	ความบริบูรณ์
calm	joy	0.394	ความสงบ
hammock	joy	0.394	เปลญวน
picnic	joy	0.394	ปิกนิก
movies	joy	0.393	ภาพยนตร์
zealous	joy	0.393	กระตือรือร้น
playground	joy	0.391	สนามเด็กเล่น
affluence	joy	0.391	ความมั่งคั่ง
warms	joy	0.391	อบอุ่น
choir	joy	0.391	คณะนักร้องประสานเสียง
littlethings	joy	0.391	สิ่งเล็ก ๆ น้อย ๆ
auspicious	joy	0.391	เป็นมงคล
meaningful	joy	0.391	มีความหมาย
adventures	joy	0.391	การผจญภัย
goofy	joy	0.391	โง่
starry	joy	0.391	เต็มไปด้วยดวงดาว
humanity	joy	0.391	มนุษยชาติ
gesture	joy	0.387	ท่าทาง
witty	joy	0.382	มีไหวพริบ
vow	joy	0.382	สาบาน
shopping	joy	0.382	ช้อปปิ้ง
vibes	joy	0.379	บรรยากาศ
worship	joy	0.379	สักการะ
jump	joy	0.379	กระโดด
communion	joy	0.379	ศีลมหาสนิท
reverend	joy	0.377	สาธุคุณ
rising	joy	0.375	เพิ่มขึ้น
advance	joy	0.375	ก้าวหน้า
beaches	joy	0.375	ชายหาด
sonorous	joy	0.375	เสียงดัง
courtship	joy	0.375	การเกี้ยวพาราสี
experience	joy	0.375	ประสบการณ์
reunion	joy	0.375	เรอูนียง
simplicity	joy	0.375	ความเรียบง่าย
full	joy	0.375	เต็ม
hymn	joy	0.375	เพลงสวด
spirits	joy	0.375	สุรา
