ID,Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Raw_Text,tokens,padded,masks,exclamation_count,question_count,ellipsis_count,comma_count,period_count,exclamation_score,question_score,ellipsis_score,comma_score,period_score,polarity_score,Subjectivity Score,Sarcasm Score,Irony Score,Negation Score,afinn_score
20200396,prefer old polluting banger really need car start saving cannot continue polluting want co operate,1,neutral,anticipation,0,0,1,Prefer your old polluting banger .don't you? If you really need a car then start saving for it now. Can't continue polluting just because you don't want to co-operate.,"['pre', '##fer', 'old', 'poll', '##uting', 'bang', '##er', 'really', 'need', 'car', 'start', 'saving', 'cannot', 'continue', 'poll', '##uting', 'want', 'co', 'operate']","[101, 12021, 14468, 11737, 41066, 64385, 12221, 10177, 25165, 15415, 12485, 13982, 53938, 25004, 17576, 41066, 64385, 16612, 10348, 33816, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.345451914950421,0.9999901958973403,0.49039716,0.1277885,0.13742977380752563,1.0
20200397,another sunday homily brussels reject still venting frustration defenceless maltese people keep word quit rid u sardonic smile ever,1,negative,anger,0,0,0,"Another Sunday homily by the Brussels reject still venting his frustration on the defenceless Maltese people. Keep your word, quit and rid us of your sardonic smile for ever.","['another', 'sunday', 'homi', '##ly', 'brussels', 're', '##ject', 'still', 'venti', '##ng', 'fru', '##strat', '##ion', 'defence', '##less', 'maltese', 'people', 'keep', 'word', 'quit', 'rid', 'u', 'sar', '##don', '##ic', 'smile', 'ever']","[101, 12162, 19814, 63258, 10563, 37078, 11449, 67904, 12440, 60980, 10422, 72642, 53984, 11210, 22973, 15470, 95753, 11227, 19311, 12290, 72340, 89215, 163, 28513, 14632, 11183, 45074, 15765, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.3301301090805619,0.9972233204884553,0.4865696,0.11686933,0.09841171652078629,-1.0
20200398,budget expecting card game old maid made number one national sport,1,negative,anticipation,0,1,0,"In this budget I'm expecting that the card game ""Old Maid"" will be made our number one national sport.","['budget', 'ex', '##pect', '##ing', 'card', 'game', 'old', 'maid', 'made', 'number', 'one', 'national', 'sport']","[101, 21455, 11460, 84789, 10285, 18579, 11336, 11737, 74508, 11050, 11395, 10399, 10551, 13148, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192068521793072,0.9999854142321574,0.49256915,0.71015745,0.1544346809387207,0.0
20200399,employment thousand crony fantastic salary enjoying one seems sustainable without difficulty hypocrite liar,1,negative,disgust,1,0,0,"The employment of thousands of cronies at fantastic, salaries, some enjoying more than one, seems to be sustainable without difficulty. Hypocrite. Liar.","['employment', 'thousand', 'cr', '##ony', 'fantastic', 'salary', 'enjoy', '##ing', 'one', 'seems', 'sustainable', 'without', 'difficulty', 'hy', '##po', '##crit', '##e', 'liar']","[101, 37727, 29808, 24590, 17099, 47088, 86158, 61530, 10285, 10399, 32681, 53120, 13208, 61783, 13051, 13584, 77814, 10111, 73259, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.3526994130677647,0.9961473939238525,0.4914876,0.43093082,0.13357368111610413,5.0
20200414,point question enemalta going differentiate electrical consumption charge battery rest household another meter dedicated circuit,1,neutral,anticipation,0,0,1,A point in question. HOW is Enemalta going to differentiate the electrical consumption to charge a battery from the rest of the household. Not ANOTHER meter (and a dedicated circuit)?,"['point', 'question', 'ene', '##malt', '##a', 'going', 'differenti', '##ate', 'electrical', 'consumption', 'charge', 'battery', 'rest', 'household', 'another', 'meter', 'dedicated', 'circuit']","[101, 11291, 18722, 30365, 80581, 10112, 17010, 62334, 12748, 33552, 54311, 15635, 34794, 15941, 25377, 12162, 10591, 22902, 17958, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,0.0,2.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.3308474239375856,0.9950629780679837,0.4953699,0.10389504,0.1267993152141571,2.0
20200415,charging battery done night therefore night tariff made cheaper,1,neutral,anticipation,0,0,0,"Because the charging of the batteries will be done during the night, therefore the night tariffs will be made cheaper.","['char', '##ging', 'battery', 'done', 'night', 'therefore', 'night', 'tari', '##ff', 'made', 'cheap', '##er']","[101, 55804, 14094, 34794, 19123, 12074, 20598, 12074, 48351, 13513, 11050, 78026, 10177, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.3180875505010287,0.9965738391706151,0.49633697,0.4305303,0.23218126595020294,0.0
20200416,nope take place country use meter benefit outweigh cost otherwise one buying like already thousand,1,positive,trust,0,0,1,"Nope . That doesn't take place in other countries. Use the same meter. The benefits outweigh the costs otherwise no one will be buying them ,like they have already did in their thousands.","['no', '##pe', 'take', 'place', 'country', 'use', 'meter', 'benefit', 'out', '##wei', '##gh', 'cost', 'otherwise', 'one', 'buying', 'like', 'already', 'thousand']","[101, 10181, 11599, 11622, 11125, 11913, 11868, 10591, 37535, 10871, 49962, 14547, 18153, 36198, 10399, 95909, 11531, 18874, 29808, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.33212359497944516,0.9953481347483726,0.48937717,0.05537602,0.16254353523254395,3.0
20200418,lucky population forced purchase type car price far exceeds internal combustion type freedom choice anyone,1,negative,sadness,0,1,0,So now the lucky population will be forced to purchase a type of car who's price far exceeds that of an internal combustion type. Freedom of choice anyone?,"['lucky', 'population', 'forced', 'purchase', 'type', 'car', 'price', 'far', 'ex', '##cee', '##ds', 'internal', 'combustion', 'type', 'freedom', 'choice', 'anyone']","[101, 21226, 10509, 19961, 33831, 12340, 12485, 16993, 12218, 11460, 68087, 13067, 24408, 68325, 12340, 17826, 19209, 42946, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,0.0,1.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.32642990788992715,0.9967205898403739,0.49655232,0.22836217,0.08807647973299026,4.0
20200419,stop writing nonsense morning wenz hu go live third world country like man delia sent back greedy impoverished country ate much dozen native take old car always grumbling anyone take like seriously tom welcome open arm grumpy old men woman find solace like psychiatric ward,1,negative,disgust,1,0,0,Stop writing nonsense this morning Wenz Hu. Go and live in some third world country (like Man Delia did and they sent him back. Too greedy for an impoverished country. Ate as much a a dozen natives did) and take your old car with you. Why always grumbling ? Can anyone take you and your like seriously? The ToM will welcome you with open arms .That's where all the grumpy old men (and women ) find their solace. It's like a psychiatric ward to them.,"['stop', 'writing', 'non', '##sens', '##e', 'morning', 'wen', '##z', 'hu', 'go', 'live', 'third', 'world', 'country', 'like', 'man', 'delia', 'sent', 'back', 'gre', '##edy', 'imp', '##over', '##ished', 'country', 'ate', 'much', 'dozen', 'native', 'take', 'old', 'car', 'always', 'gr', '##um', '##bling', 'anyone', 'take', 'like', 'seriously', 'tom', 'welcome', 'open', 'arm', 'gr', '##um', '##py', 'old', 'men', 'woman', 'find', 'sola', '##ce', 'like', 'psychiatric', 'ward']","[101, 16292, 16155, 10466, 50532, 10111, 17577, 44295, 10311, 18368, 11335, 11343, 12047, 10228, 11913, 11531, 10564, 84002, 14329, 11677, 50565, 46742, 73296, 19012, 53419, 11913, 12811, 12977, 66850, 16032, 11622, 11737, 12485, 17503, 22153, 10553, 30443, 42946, 11622, 11531, 67679, 11956, 32252, 11481, 20999, 22153, 10553, 18331, 11737, 10562, 14050, 16595, 18080, 10421, 11531, 88078, 18802, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,2.0,0.0,0.0,5.0,0.0,0.03571428571428571,0.0,0.0,0.08928571428571429,0.3353268091699907,0.9999919072714895,0.48866585,0.073503956,0.1304204761981964,3.0
20200420,true seems hear pm said one going forced buy electric car price stand today coming year price tend fall expected price electric car,1,positive,anticipation,0,0,1,"Not true. It seems you didn't hear what the PM said. No one is going to be forced to buy an electric car as the prices stands today. But in the coming years the prices tend to fall, and that is what is expected of the price of electric cars.","['true', 'seems', 'hear', 'pm', 'said', 'one', 'going', 'forced', 'buy', 'electric', 'car', 'price', 'stand', 'today', 'coming', 'year', 'price', 'tend', 'fall', 'expected', 'price', 'electric', 'car']","[101, 16222, 32681, 38471, 27875, 12338, 10399, 17010, 19961, 35172, 15988, 12485, 16993, 12675, 13980, 19093, 10817, 16993, 43924, 13388, 25897, 16993, 15988, 12485, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0.3679568877686625,0.9999965812795354,0.48498192,0.29139733,0.12615114450454712,0.0
20200421,omg earth shaking news prof gone president budget signed submissive subjugated maltese people biting nail unable wait discover wonderful gift brussels reject bestow paid tax money level grovelling slave people reduced reminded former budget mintoff regime labour mp would spend evening knocking bench house price gram tuna lowered cent history repeat tonight tuna respect miserable increase pension pl crony enjoy six digit salary perk rejoice landslide majority,1,negative,disgust,1,0,1,"OMG! Earth-shaking news. The Prof. has gone to the President to have the budget signed. The submissive and subjugated Maltese people are biting their nails, unable to wait to discover what wonderful gifts the Brussels reject will bestow on them paid by their own tax-money. To this level of grovelling slaves have the people been reduced. I am reminded of former budgets during Mintoff's regime when Labour MP's would spend the evening knocking on the benches of the House because the price of a 100 gram can of tuna was lowered by 2 cents. History will repeat itself tonight, if not about tuna with respect to some miserable increase in pensions while the PL cronies enjoy six-digit salaries and perks. Rejoice, landslide majority.","['om', '##g', 'earth', 'sha', '##king', 'news', 'prof', 'gone', 'president', 'budget', 'signed', 'sub', '##mis', '##sive', 'sub', '##ju', '##gate', '##d', 'maltese', 'people', 'biti', '##ng', 'nail', 'unable', 'wait', 'discover', 'wonderful', 'gift', 'brussels', 're', '##ject', 'best', '##ow', 'paid', 'tax', 'money', 'level', 'grove', '##lling', 'slave', 'people', 'reduced', 'remi', '##nded', 'former', 'budget', 'mint', '##off', 'regime', 'labour', 'mp', 'would', 'spend', 'evening', 'knock', '##ing', 'bench', 'house', 'price', 'gram', 'tuna', 'lower', '##ed', 'cent', 'history', 'repeat', 'tonight', 'tuna', 'respect', 'mise', '##rable', 'increase', 'pension', 'pl', 'cr', '##ony', 'enjoy', 'six', 'dig', '##it', 'salary', 'per', '##k', 're', '##jo', '##ice', 'lands', '##lid', '##e', 'majority']","[101, 10230, 10251, 10204, 51252, 15995, 11636, 17466, 23398, 11250, 21455, 15045, 13241, 13811, 36664, 13241, 10698, 23313, 10163, 95753, 11227, 19081, 10422, 88798, 29117, 41550, 57606, 49108, 18644, 37078, 11449, 67904, 11146, 10800, 25033, 22389, 15033, 13054, 24642, 48577, 31173, 11227, 25422, 87397, 71410, 11876, 21455, 14581, 23643, 17666, 19913, 26047, 11008, 56946, 25357, 62580, 10285, 56827, 11177, 16993, 26567, 84373, 15145, 10390, 23841, 10441, 81120, 31200, 84373, 26497, 15863, 50105, 20292, 45501, 16360, 24590, 17099, 61530, 12124, 51948, 10517, 86158, 10174, 10167, 11449, 10990, 12103, 25111, 39518, 10111, 19197, 102, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,3.0,7.0,0.011111111111111112,0.0,0.0,0.03333333333333333,0.07777777777777778,0.33368296126524605,0.9969604660265106,0.48690614,0.13146628,0.11474118381738663,4.0
20200423,sorry disappoint carabott well standard living thank god depend brussels reject budget hence gastric acid remain unaffected,1,negative,anger,0,1,0,"Sorry to disappoint you Carabott but my well-being and standard of living, thank God, do not depend on the Brussels reject's budget and hence my gastric acid will remain unaffected.","['sorry', 'disa', '##ppo', '##int', 'cara', '##bot', '##t', 'well', 'standard', 'living', 'thank', 'god', 'depend', 'brussels', 're', '##ject', 'budget', 'hence', 'gast', '##ric', 'acid', 'remain', 'una', '##ffe', '##cted']","[101, 72445, 31021, 54894, 16790, 15281, 30056, 10123, 11327, 13145, 13623, 67715, 13131, 51282, 37078, 11449, 67904, 21455, 44122, 65824, 18754, 20557, 25059, 10155, 22710, 22117, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08,0.0,0.348509441614151,0.9967348892935521,0.48985088,0.5012183,0.11863567680120468,1.0
20200424,omg really frustrated,1,neutral,surprise,0,0,0,OMG! You are really frustrated 😂,"['om', '##g', 'really', 'fru', '##strat', '##ed']","[101, 10230, 10251, 25165, 72642, 53984, 10390, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3029229814807574,0.9925813234914775,0.49507567,0.38102943,0.16295181214809418,-2.0
20200428,spin,1,neutral,joy,0,1,0,Spin some more 😂,['spin'],"[101, 23484, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364379107952118,0.9880467735793824,0.50867647,0.7147984,0.24204987287521362,0.0
