Online Post ID,Twitter ID,Related Online Post ID,Source ID,Online Post Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Off-topic,Language
20180856,917455877124345856,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20180857,917455866336595968,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180858,917455865829044229,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180859,917455809168191488,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20180860,917455798846058496,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180861,917455797067616262,,SNS-1-2018,,0,positive,trust,0,0,0,0,0
20180862,917455795339628544,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180863,917455771679551488,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180864,917455768894439426,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180865,917455753438531585,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20180866,917455724556554240,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180867,917455719095525376,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180868,917455698241507328,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20180869,917455682491895808,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180870,917455673264365570,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180871,917455650388660224,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180872,917455611884986373,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180873,917455605803245568,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180874,917455554863345665,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180875,917455549213659142,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180876,917455520688156672,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20180877,917455514765848576,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180878,917455448688726017,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20180879,917455436428824577,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180880,917455433790615563,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180881,917455429336293377,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180882,917455420159078400,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180883,917455411707604993,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180884,917455402668843009,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180885,917455400747913216,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180886,917455391717457920,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180887,917455389746171909,,SNS-1-2018,,1,positive,joy,0,0,1,0,0
20180888,917455363447971841,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180889,917455343382401032,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180890,917455268283404289,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180891,917455241666269186,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180892,917455233114046464,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180893,917455205993779200,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180894,917455193188466688,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180895,917455188616728576,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180896,917455187073208320,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180897,917455173575901195,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180898,917455146073849857,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20180899,917455138196992001,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180900,917455105472987136,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180901,917455093636755456,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180902,917455089157230592,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180903,917455067111985152,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180904,917455025634496514,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180905,917455023881314306,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20180906,917455022564298754,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180907,917454957619634179,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180908,917454928750182400,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180909,917454886689759238,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180910,917454847749906432,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180911,917454838501380097,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180912,917454780636778497,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180913,917454765054885888,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180914,917454721601953792,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180915,917454719651602432,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180916,917454719240548352,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180917,917454712487796736,,SNS-1-2018,,0,positive,joy,0,0,0,0,1
20180918,917454692078067712,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180919,917454653289385988,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180920,917454634159165441,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20180921,917454625166516229,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180922,917454620477313024,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180923,917454616228450304,,SNS-1-2018,,0,positive,joy,0,0,0,0,1
20180924,917454615645511681,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180925,917454614051647489,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180926,917454603192557568,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180927,917454577649283072,,SNS-1-2018,,1,negative,anticipation,0,1,0,1,3
20180928,917454570510602240,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180929,917454551149629446,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180930,917454538386427911,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180931,917454506492907523,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180932,917454504982974464,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20180933,917454482488864769,,SNS-1-2018,,0,positive,trust,0,0,0,0,2
20180934,917454482153398272,,SNS-1-2018,,1,negative,anticipation,0,1,0,1,3
20180935,917454462054215680,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180936,917454426415206401,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180937,917454409940000771,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180938,917454383352344576,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20180939,917454380751839233,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180940,917454380152090626,,SNS-1-2018,,1,negative,sadness,0,0,1,0,0
20180941,917454363601391617,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180942,917454307485716480,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180943,917454265928568834,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20180944,917454256218804224,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180945,917454243715604480,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20180946,917454241970651137,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180947,917454216066748416,,SNS-1-2018,,1,negative,sadness,0,0,1,0,0
20180948,917454214632222721,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180949,917454180314427392,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180950,917454168247422978,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20180951,917454168104849410,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180952,917454141580107779,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180953,917454133317259264,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180954,917454115202060288,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180955,917454110236069890,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180956,917454104250716161,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180957,917454091059650560,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180958,917454028958814208,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180959,917454013364342785,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180960,917454012001214465,,SNS-1-2018,,1,neutral,surprise,0,0,1,0,0
20180961,917454010445164545,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20180962,917453983211556864,,SNS-1-2018,,1,negative,sadness,0,0,1,0,2
20180963,917453981269594112,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180964,917453916475977734,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180965,917453885794643969,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180966,917453868287643648,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180967,917453831675502592,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180968,917453821756039169,,SNS-1-2018,,0,positive,joy,0,0,0,0,3
20180969,917453819214286849,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180970,917453813514162176,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180971,917453780936949760,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180972,917453767422996480,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180973,917453765371973633,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180974,917453742638845952,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180975,917453740000645122,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20180976,917453710833455105,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180977,917453681037053953,,SNS-1-2018,,1,negative,disgust,1,0,0,0,0
20180978,917453598254133249,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180979,917453557359611904,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180980,917453535129800705,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180981,917453529337475074,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180982,917453506243637249,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180983,917453499230715904,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20180984,917453476950618118,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180985,917453458034380802,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20180986,917453446554574848,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180987,917453440137269248,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180988,917453361099825155,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20180989,917453348718219264,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20180990,917453334675632128,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180991,917453332037464064,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180992,917453262869102592,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20180993,917453147089620993,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180994,917453041065963526,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180995,917453037588926465,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180996,917453019809185792,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20180997,917453013651947520,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20180998,917452885822238720,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20180999,917452868420063232,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181000,917452847242989568,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,0
20181001,917452845766541312,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181002,917452828716695552,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181003,917452808772866049,,SNS-1-2018,,0,positive,trust,0,0,0,0,0
20181004,917452697468534790,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181005,917452677772169217,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181006,917452647938121729,,SNS-1-2018,,0,positive,trust,0,0,0,0,0
20181007,917452622881345536,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181008,917452610411560963,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181009,917452594238369792,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181010,917452504362835969,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181011,917452497215803393,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181012,917452489254981632,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181013,917452488130924545,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181014,917452407616999424,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181015,917452396980252672,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181016,917452385953435648,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181017,917452382996434944,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181018,917452344387948544,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181019,917452332631318533,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181020,917452331192606721,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181021,917452316822958080,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181022,917452313475854336,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,1
20181023,917452303015215110,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181024,917452294182129665,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181025,917452291829108736,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181026,917452281167187968,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181027,917452274963763200,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181028,917452269632872448,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181029,917452261177126912,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181030,917452242780852229,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181031,917452238569787392,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181032,917452234945941505,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181033,917452228734144512,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181034,917452159335137282,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20181035,917452155409362945,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181036,917452148966817797,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181037,917452140217618432,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181038,917452124774166529,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181039,917452107862683653,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181040,917452070281760770,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181041,917452047359926272,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181042,917452037633331200,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181043,917452018666688513,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181044,917451941109751810,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181045,917451928644317184,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181046,917451873698959360,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181047,917451836201848833,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181048,917451814987091968,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181049,917451746917732352,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181050,917451744585580544,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181051,917451742400466944,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181052,917451703485718531,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181053,917451628004945920,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181054,917451613752709121,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181055,917451565107240960,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181056,917451482953388033,,SNS-1-2018,,1,negative,disgust,0,0,1,0,2
20181057,917451373075206144,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181058,917451356138504192,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181059,917451347741609984,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181060,917451302896095232,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181061,917451263385788416,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181062,917451256809091073,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181063,917451182951550977,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181064,917451141537042433,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181065,917451130623463425,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181066,917451082271477766,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181067,917451044199784449,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181068,917451024511787010,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181069,917450977703284740,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181070,917450920954298369,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181071,917450895062896641,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181072,917450889702625282,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181073,917450887286673414,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181074,917450859302223874,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181075,917450840344064001,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181076,917450823818498048,,SNS-1-2018,,1,positive,joy,0,0,1,0,0
20181077,917450813806661633,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181078,917450764464918528,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181079,917450736941887488,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181080,917450731141173248,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181081,917450699214028802,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181082,917450679849013248,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181083,917450671200391168,,SNS-1-2018,,0,negative,sadness,0,0,1,0,2
20181084,917450640258985984,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181085,917450627667714048,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181086,917450622944890882,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181087,917450587511324674,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181088,917450580112658432,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181089,917450559497527296,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20181090,917450530779205632,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181091,917450499309342720,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181092,917450495463129088,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181093,917450463934545920,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181094,917450461556412417,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20181095,917450444535926784,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181096,917450386411347975,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181097,917450385471758336,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181098,917450366089908224,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181099,917450349228814336,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181100,917450335702212608,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181101,917450329859518464,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181102,917450306849566724,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181103,917450293582934021,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181104,917450262872317952,,SNS-1-2018,,1,negative,sadness,0,0,1,0,0
20181105,917450242878001153,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181106,917450224951611392,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181107,917450208287567872,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181108,917450187647352832,,SNS-1-2018,,0,positive,joy,0,0,0,0,1
20181109,917450156311826432,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181110,917450154285977600,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181111,917450140872597505,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181112,917450138515320834,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181113,917450121553612801,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181114,917450096282923009,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181115,917450093510393856,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181116,917450088779255809,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181117,917450088762527745,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181118,917450075797905409,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181119,917450075474931712,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181120,917450028024782849,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181121,917450013491556352,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181122,917450004725460992,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181123,917449956671262720,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181124,917449926883315714,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181125,917449917748142086,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181126,917449853185220609,,SNS-1-2018,,1,negative,fear,0,0,0,0,0
20181127,917449801691729921,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181128,917449792577470464,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181129,917449746259857408,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181130,917449730954850304,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181131,917449711069618176,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181132,917449701246500865,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181133,917449695026348032,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181134,917449586112950273,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181135,917449584934256640,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181136,917449576621146113,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181137,917449548947165184,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181138,917449547437273088,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181139,917449383859376130,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181140,917449360652292096,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181141,917449358475489280,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181142,917449351441633283,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181143,917449343690567680,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181144,917449342910369793,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181145,917449260848775170,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181146,917449244302348288,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181147,917449239071948802,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181148,917449221984354304,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181149,917449214044631040,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181150,917449148068016128,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181151,917449138408775682,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181152,917449110608908288,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181153,917449093156425735,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181154,917449082301566983,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181155,917449069857042432,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181156,917449025523200001,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181157,917449002957893633,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181158,917449001351499778,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181159,917448998587420672,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181160,917448998348361730,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181161,917448916207046656,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181162,917448915443748865,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181163,917448906119802880,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181164,917448884024209408,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181165,917448878458376192,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20181166,917448862297714689,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181167,917448852495532033,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
